SampleName,Abiotrophia,Absiella,Acetanaerobacterium,Acetitomaculum,Acetivibrio,Acetoanaerobium,Acholeplasma,Acidaminococcus,Acinetobacter,Actinomyces,Acutalibacter,Adlercreutzia,Aerococcus,Agathobaculum,Aggregatibacter,Akkermansia,Alcanivorax,Alistipes,Alkalibacter,Alkaliflexus,Allisonella,Allobaculum,Allofustis,Alloprevotella,Alloscardovia,Alterileibacterium,Anaerobiospirillum,Anaerobium,Anaerobranca,Anaerobutyricum,Anaerococcus,Anaerocolumna,Anaerofustis,Anaeroglobus,Anaeromassilibacillus,Anaerorhabdus,Anaerosalibacter,Anaerosphaera,Anaerosporobacter,Anaerostipes,Anaerotignum,Anaerotruncus,Anaerovibrio,Anaerovorax,Andreesenia,Angelakisella,Arabia,Arcobacter,Arsenophonus,Asaccharospora,Atopobium,Atopostipes,Auricoccus,Bacillus,Bacteroides,Bariatricus,Barnesiella,Bartonella,Bavariicoccus,Beduini,Bibersteinia,Bifidobacterium,Bilophila,Bittarella,Blattabacterium,Blautia,Borrelia,Borreliella,Brachyspira,Brenneria,Brevibacterium,Brevinema,Brochothrix,Buchnera,Bulleidia,Butyricicoccus,Butyricimonas,Butyrivibrio,Caecibacter,Caldanaerobius,Caldicellulosiruptor,Caldicoprobacter,Caldisalinibacter,Caloramator,Caloranaerobacter,Caminibacter,Campylobacter,Candidatus_Annandia,Candidatus_Arthromitus,Candidatus_Blochmannia,Candidatus_Cardinium,Candidatus_Carsonella,Candidatus_Hamiltonella,Candidatus_Ishikawaella,Candidatus_Midichloria,Candidatus_Mikella,Candidatus_Nanopelagicus,Candidatus_Nucleicultrix,Candidatus_Pelagibacter,Candidatus_Phytoplasma,Candidatus_Planktophila,Candidatus_Tachikawaea,Capnocytophaga,Cardiobacterium,Carnobacterium,Catabacter,Catellicoccus,Catenibacterium,Catonella,Caviibacter,Cellulomonas,Cellulosilyticum,Cellulosimicrobium,Cellvibrio,Centipeda,Cetobacterium,Chlorobaculum,Christensenella,Chryseobacterium,Citrobacter,Cloacibacillus,Clostridioides,Clostridium,Colibacter,Collinsella,Comamonas,Coprobacter,Coprococcus,Corynebacterium,Coxiella,Cronobacter,Cruoricaptor,Culturomica,Dakarella,Defluviitalea,Dehalobacter,Dehalobacterium,Dehalococcoides,Denitrobacterium,Desnuesiella,Desulfitobacterium,Desulfobacter,Desulfobulbus,Desulfomicrobium,Desulfonauticus,Desulfonispora,Desulfovibrio,Devosia,Dialister,Dictyoglomus,Dielma,Domibacillus,Dorea,Duodenibacillus,Dysgonomonas,Edwardsiella,Eggerthella,Eggerthia,Eisenbergiella,Eisenibacter,Elizabethkingia,Elusimicrobium,Emergencia,Enorma,Enterobacter,Enterococcus,Enterorhabdus,Entomoplasma,Erwinia,Erysipelatoclostridium,Erysipelothrix,Escherichia,Ethanoligenens,Eubacterium,Facklamia,Faecalibacterium,Faecalibaculum,Faecalicatena,Faecalicoccus,Faecalitalea,Fastidiosipila,Fermentimonas,Fervidicella,Filifactor,Finegoldia,Flavobacterium,Flavonifractor,Fournierella,Francisella,Fructobacillus,Fusicatenibacter,Fusobacterium,Garciella,Gardnerella,Gemmata,Gemmiger,Geobacter,Glaesserella,Globicatella,Gluconacetobacter,Gordonibacter,Gottschalkia,Granulicatella,Haemophilus,Hafnia,Halanaerobium,Halomonas,Halonatronum,Hathewaya,Helcococcus,Helicobacter,Hellea,Herbinix,Hespellia,Histophilus,Holdemanella,Holdemania,Hungateiclostridium,Hungatella,Hydrogenoanaerobacterium,Ileibacterium,Intestinibacillus,Intestinibacter,Intestinibaculum,Isobaculum,Jeotgalibaca,Jeotgalicoccus,Johnsonella,Jonquetella,Kandleria,Kingella,Klebsiella,Kluyvera,Kosakonia,Kurthia,Laceyella,Lachnoanaerobaculum,Lachnobacterium,Lachnoclostridium,Lachnospira,Lactobacillus,Lactococcus,Lactonifactor,Lagierella,Lautropia,Lawsonia,Leadbetterella,Lelliottia,Leptotrichia,Leuconostoc,Libanicoccus,Liberibacter,Lishizhenia,Lutispora,Macrococcus,Mageeibacillus,Mahella,Mailhella,Mannheimia,Marinilactibacillus,Mariniphaga,Marinitoga,Marvinbryantia,Massilimaliae,Massilimicrobiota,Massilioclostridium,Mediterranea,Megamonas,Megasphaera,Merdibacter,Merdimonas,Mesoplasma,Mesorhizobium,Microbacterium,Millionella,Mitsuokella,Mobilibacterium,Mobiluncus,Mogibacterium,Moraxella,Mordavella,Mucinivorans,Murdochiella,Muribaculum,Mycobacterium,Mycolicibacterium,Mycoplasma,Myroides,Natranaerobius,Necropsobacter,Negativibacillus,Negativicoccus,Neglecta,Neisseria,Niameybacter,Nocardia,Nonlabens,Nosocomiicoccus,Obesumbacterium,Occidentia,Oceanibaculum,Oceanivirga,Odoribacter,Olegusella,Olsenella,Orenia,Oribacterium,Ornithobacterium,Oscillibacter,Oxalobacter,Oxobacter,Paeniclostridium,Paludibacter,Papillibacter,Parabacteroides,Paraclostridium,Paraprevotella,Pararhodospirillum,Parascardovia,Parasutterella,Parolsenella,Parvimonas,Pasteurella,Pediococcus,Peptoanaerobacter,Peptoclostridium,Peptococcus,Peptoniphilus,Peptostreptococcus,Petrimonas,Petrocella,Phascolarctobacterium,Phocea,Phoenicibacter,Pontibacillus,Pontibacter,Porphyromonas,Prevotella,Prevotellamassilia,Propionibacterium,Propionimicrobium,Proteiniclasticum,Proteiniphilum,Proteocatella,Proteus,Provencibacterium,Providencia,Pseudoalteromonas,Pseudobacteroides,Pseudobutyrivibrio,Pseudoclostridium,Pseudoflavonifractor,Pseudomonas,Pseudopropionibacterium,Pseudoramibacter,Psychrobacter,Pyramidobacter,Quasibacillus,Raoultella,Rappaport,Rhodococcus,Rhodoluna,Rickettsia,Riemerella,Rikenella,Robinsoniella,Rodentibacter,Romboutsia,Roseburia,Rothia,Ruminiclostridium,Ruminobacter,Ruminococcus,Rummeliibacillus,Ruthenibacterium,Salmonella,Sanguibacteroides,Scardovia,Schaalia,Selenihalanaerobacter,Selenomonas,Sellimonas,Senegalimassilia,Sharpea,Shigella,Shuttleworthia,Slackia,Sneathia,Solobacterium,Spirochaeta,Spiroplasma,Sporanaerobacter,Sporobacter,Staphylococcus,Stomatobaculum,Streptobacillus,Streptococcus,Subdoligranulum,Succinatimonas,Succiniclasticum,Succinimonas,Succinispira,Succinivibrio,Sulfurihydrogenibium,Sulfurimonas,Sutterella,Synergistes,Syntrophomonas,Tannerella,Tepidibacter,Terasakiella,Terrisporobacter,Tetragenococcus,Thermoanaerobacter,Thermoanaerobacterium,Thermobacillus,Thermobrachium,Thermotalea,Thermus,Tissierella,Traorella,Treponema,Turicibacter,Turicimonas,Tyzzerella,Unclassified_Bacillales,Unclassified_Bacteria,Unclassified_Bacteroidales,Unclassified_Bacteroidetes,Unclassified_Betaproteobacteria,Unclassified_Burkholderiales,Unclassified_Candidatus_Saccharibacteria,Unclassified_Clostridiaceae,Unclassified_Clostridiales,Unclassified_Clostridiales_Family_XIII_Incertae_Sedis,Unclassified_Coriobacteriaceae,Unclassified_Corynebacteriales,Unclassified_Cyanobacteria,Unclassified_Enterobacteriaceae,Unclassified_Erysipelotrichaceae,Unclassified_Firmicutes,Unclassified_Flavobacteriaceae,Unclassified_Flavobacteriales,Unclassified_Gammaproteobacteria,Unclassified_Halanaerobiales,Unclassified_Hungateiclostridiaceae,Unclassified_Lachnospiraceae,Unclassified_Micrococcales,Unclassified_Pelagibacteraceae,Unclassified_Pelagibacterales,Unclassified_Peptostreptococcaceae,Unclassified_Ruminococcaceae,Unclassified_Tenericutes,Unclassified_Tissierellia,Unclassified_Victivallales,Ureaplasma,Urinicoccus,Urmitella,Vagococcus,Varibaculum,Veillonella,Vulcanibacillus,Weissella,Wigglesworthia,Williamwhitmania,Wolbachia,Xylella,Yersinia
ERR011089,0.0,0.00019048398585547194,1.1506172349523845e-05,1.052445514755428e-05,0.00023992288172595155,0.0,0.0,2.7073014289833524e-05,0.0,4.289273238042251e-05,3.768679526663359e-05,0.0006919567660035914,0.0,0.0006270958288589068,0.0,0.0497095072031514,0.0,0.1334988731157127,2.408718065076736e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.132464970378137e-05,0.0,3.687274287592609e-05,0.0,0.008166214228570907,0.0,0.0,2.4888890282524066e-05,0.0,1.9237142811150203e-05,0.0,0.0,0.0,1.57003544649051e-05,0.0071602045570845095,0.0017703133109532266,0.002308523722678393,0.0,0.0,0.0,0.0031006183664167588,3.1631173228822965e-05,1.0664594276298088e-05,0.0,0.0,1.2599357057781646e-05,0.0,0.0,0.0,0.19786824202069758,0.0002518031597737857,0.00426692159461429,0.0,0.0,0.0,0.0,0.008773282108062198,0.000407022462197888,0.0003431841646176572,0.0,0.023997453233879678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015015821732737096,0.0038881144072723276,0.0008663541214861096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.863654450229176e-05,1.2550813101649496e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010194149913646726,0.0,0.0,0.0001953242318877536,4.3524791809868674e-05,0.011763751099989474,0.0,0.0018784463766679793,0.0,0.0013319562481346674,0.010073271155941216,1.0570861335126484e-05,0.0,0.0,0.0,8.656512138176287e-05,0.0,0.0,0.0,0.0,0.0,6.096204106863651e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005574109663202062,0.0,0.0,0.0,9.456450819086424e-05,0.0,0.006542225295904277,5.496981510872127e-05,0.0,0.0,0.00021505046873599755,0.0,0.00017853708868072256,0.0,0.0,0.0,0.0010963942642148578,0.003336673733813027,0.0,5.995006980150797e-05,5.171699420437634e-05,0.0,0.0,0.0007638716255301307,0.0,0.004700866013785605,0.0,0.01122996417792553,0.0,0.01613781302313044,1.5506742109693525e-05,0.00045618607956361863,8.132484050601172e-05,0.00257279890705473,0.0,3.47178148105328e-05,0.0,0.0,0.0,0.0,0.0017252668239815788,0.0016886847729713132,0.0,0.0,0.004271745358195974,0.0,0.0,7.165824741117965e-05,3.915482083074114e-05,0.017196253766358013,0.0,0.0,0.0,0.0,0.0003005081197555622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025516278371908455,0.0,0.00023789244808041738,0.00018545239558865007,0.0,0.0002196543459748369,0.0,0.0,8.219411677184833e-05,4.6781162279044374e-05,0.0,0.0,0.0,0.0,0.00022807670398192046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5790663011750244e-05,0.0,0.00473825528436392,2.733326511605977e-05,0.0015518733523099293,1.350994175881033e-05,0.000254045172584091,1.8022802232635954e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.726164989551267e-05,0.0,0.0,0.0,0.0,2.0893371949386528e-05,0.0,3.777662471363945e-05,0.0,0.0,0.0,0.0,0.00013023755141820215,0.00018792395075358472,3.804210168477469e-05,0.0005981393581789307,0.0001922061188249296,0.0,0.0,0.001274984803908705,0.00011541347825685826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1021746955733734e-05,0.0,0.0025227449304156217,0.0,2.229984826844237e-05,9.489919412535583e-05,0.0,0.0,4.624002054659781e-05,0.0,0.0,0.0,0.0016597950563040909,0.0,0.00029369675645893247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.628082496985328e-05,0.0,0.007817957216176865,0.0,0.0001430499075248267,0.0,0.0,0.0,0.013177783182545874,0.0008840938376784037,0.0,0.0,0.0,1.883876734509793e-05,0.008035016890927813,0.0,0.003488546629693776,0.0,0.0,0.00018415715545450626,0.0,0.0,0.0,0.0,1.7583826623048966e-05,0.0,0.0,1.8373450673550865e-05,0.0,0.0,0.0,0.0002905889412321941,0.0003235341850279848,0.0,0.0,0.0,0.0,0.00014249950361036454,0.00010816525215973764,0.0,0.0,0.0,2.4090010541342865e-05,0.0,0.0,0.0006916043515875838,0.0,0.0,0.0,1.5488606471096878e-05,0.0,0.002517754731951836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013652357820764978,1.1004242081564054e-05,0.0,3.6634732896853024e-05,0.06782237018822375,1.4243715787610296e-05,0.0,0.0,0.005112119337006172,0.0,0.004566271650644876,0.0,0.0,0.0,3.992560633229627e-05,0.0,0.0,6.329474328384082e-05,3.345122388033769e-05,0.0,6.847556384546218e-05,2.4429830693873253e-05,0.0009232745183105537,0.0,1.5898453067659296e-05,0.0,0.0,0.0,2.8270374286440985e-05,4.351287769953689e-05,3.6645356651429695e-05,0.0,0.002146378359971774,0.003334339632065698,0.0,1.0862277373692017e-05,0.0,0.0,0.0,0.0,0.0,0.005160077837905899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.066858537571134e-05,0.0,0.0003955766528522885,1.060212055394608e-05,0.0,0.0,0.003279363756072593,5.073812159721482e-05,0.0014756765988290547,0.0,0.0,0.0,0.0,1.021161719515326e-05,0.0,0.01513016077925549,5.858467404270892e-05,8.699708128593214e-05,0.0,0.0,0.0,0.001036539688452213,0.0,0.0,0.0,0.0,0.0,4.214679633607098e-05,0.2124648300441967,0.0,0.0,0.0,0.0,0.06518861733678134,0.0,0.0,0.0009197388441725221,0.0,1.522701330144593e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR011090,0.0,0.0001804865675148452,0.0,1.4323579809808206e-05,0.0002482412971138871,0.0,0.0,1.2769348810980893e-05,0.0,2.6784707351141534e-05,3.228145669551703e-05,0.0004302823862462672,0.0,0.0006415258789723932,0.0,0.0443150348455943,0.0,0.10592301970805576,2.642560241118546e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.7577462961606574e-05,0.0,3.511828220896571e-05,0.0,0.009851872123142107,0.0,0.0,1.8290836691037596e-05,0.0,1.1575069977392924e-05,0.0,0.0,0.0,1.2013140909791254e-05,0.008910597071914982,0.0017099204517580574,0.002256780343723667,0.0,0.0,0.0,0.002954513503994798,1.3455852228316282e-05,0.0,0.0,0.0,1.6961669061518406e-05,0.0,0.0,0.0,0.2082308982854621,0.00025390105737894026,0.004573449877018802,0.0,0.0,0.0,0.0,0.0066015204441120055,0.0002558129466472035,0.00021677096983144475,0.0,0.02771666640432945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012435646430617418,0.003938713827742578,0.001005845716894083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.004980140378929e-05,3.1194702091658946e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009555707831248717,0.0,0.0,0.00013636952707899333,4.4614296767596144e-05,0.010228421317322598,0.0,0.00128257374820657,0.0,0.0015699761010773009,0.011481148834586438,0.0,0.0,0.0,0.0,8.402305192472394e-05,0.0,0.0,0.0,0.0,0.0,3.4271618977904716e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037759594822639247,0.0,0.0,0.0,0.0001047685980572896,0.0,0.007699558619641174,3.4693075002461654e-05,0.0,0.0,0.0001430089483153187,0.0,0.00019210415205365584,0.0,0.0,0.0,0.0010625203050161967,0.002384718079907542,0.0,5.0025302951869486e-05,1.5919261640856687e-05,0.0,0.0,0.0008156033381090213,0.0,0.004490535123842613,0.0,0.012258901175540798,0.0,0.013694471027490291,1.1253016073738542e-05,0.00047477915403814936,7.758566128063303e-05,0.002834338500996617,0.0,4.059845690099349e-05,0.0,0.0,0.0,0.0,0.001306526942952509,0.0014035732578341078,0.0,0.0,0.0047261456208677385,0.0,0.0,8.067232958326097e-05,0.0,0.013543120333569456,0.0,0.0,0.0,0.0,0.00019218374313537213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022900559407194472,0.0,0.00030389451458616814,0.0001674523467631163,0.0,0.00022363322093284295,0.0,0.0,6.421450380368562e-05,5.696232666352377e-05,0.0,0.0,0.0,0.0,0.00020899701134975424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.798967303650759e-05,1.162709857523181e-05,0.004598555784660322,2.573926125980621e-05,0.0017363939995380618,1.663424969505183e-05,0.00022832790569267953,2.75163370956394e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.7808467626559314e-05,0.0,0.0,0.0,0.0,2.709841770658223e-05,0.0,3.43043775130217e-05,0.0,0.0,0.0,0.0,0.0001311735361005001,0.00018289939890689676,6.085544001019408e-05,0.0006592881801177463,0.00019569349203971134,0.0,0.0,0.0013560439091106456,0.00013289813126279084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.184770805155482e-05,0.0,0.0023867937139147857,0.0,1.4633823271834536e-05,0.00010431198523753092,0.0,0.0,3.085290671997229e-05,0.0,0.0,0.0,0.0015925552716708315,0.0,0.0002335227248413956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3460007751043725e-05,0.0,0.008589668249001186,1.2174528358523353e-05,6.590656908444336e-05,0.0,0.0,0.0,0.010149126340824013,0.0008113937197189128,0.0,0.0,0.0,1.2691121024655847e-05,0.008096143063285004,0.0,0.003319332238869337,0.0,0.0,0.00017816913702668204,0.0,1.0409939065356273e-05,0.0,0.0,1.955720947903132e-05,0.0,0.0,1.726392158218855e-05,0.0,0.0,0.0,0.0002415488749687922,0.00029669374641742483,0.0,0.0,0.0,0.0,0.00017044813712129093,0.00013214333546053228,0.0,0.0,0.0,2.795602794243977e-05,0.0,0.0,0.0005342611672563929,0.0,0.0,0.0,2.0996056859903786e-05,0.0,0.002092885637562806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013218262672126682,1.2418968582381474e-05,0.0,5.8085181422159986e-05,0.07491156469132994,2.058554579580297e-05,0.0,0.0,0.005701941165861397,0.0,0.003799399408468443,0.0,0.0,0.0,2.043931407752176e-05,0.0,0.0,6.761085259946295e-05,2.128103312802579e-05,0.0,6.392276091158706e-05,1.6181310492987288e-05,0.0007679346456694168,0.0,2.1642088178657312e-05,0.0,0.0,0.0,1.904880600130733e-05,0.0,3.5023812999077565e-05,0.0,0.002658572050521447,0.0030078258909887155,0.0,1.2524667705445495e-05,0.0,0.0,0.0,0.0,0.0,0.003752481458041608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000336190032176219,1.0029200512386266e-05,0.0,0.0,0.003470888691881013,0.00010580099470734668,0.002052604024387305,0.0,0.0,0.0,0.0,2.1422082378497852e-05,0.0,0.014482850617987209,8.356129983003663e-05,6.183732262482644e-05,0.0,0.0,0.0,0.0013660758405932326,0.0,0.0,0.0,0.0,0.0,3.2426607943006074e-05,0.23626328029164131,0.0,0.0,0.0,0.0,0.06492184948766402,0.0,0.0,0.0006597312126579965,0.0,3.591069540756384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR011091,0.0,0.00022527844932356808,0.0,1.2290571248899816e-05,0.00019953556975008102,0.0,0.0,2.290760764838465e-05,0.0,0.0,2.742835417864349e-05,0.0003778905512025548,0.0,0.000626405806733133,0.0,0.047184468290094816,0.0,0.1057163622505801,2.2412291232718336e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.06495203136761e-05,0.0,3.43632873518437e-05,0.0,0.009083913788515665,0.0,0.0,1.8825352065668946e-05,0.0,1.175954855525038e-05,0.0,0.0,0.0,1.2355834347083059e-05,0.008147284908001654,0.0017706891307799543,0.0023886556671874875,0.0,0.0,0.0,0.003043528773739373,0.0,0.0,0.0,0.0,1.4401674001320138e-05,0.0,0.0,0.0,0.22346730456009248,0.00027646609534298265,0.005151356460340453,0.0,0.0,0.0,0.0,0.0065629817557915195,0.00021753501379873785,0.00022354059269853794,0.0,0.02189682760525417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012087803641346356,0.004201857794103498,0.0009878465809440968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.822701478966216e-05,2.2484440602613666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001002459197804535,0.0,0.0,0.00016255839911003567,3.878098323897355e-05,0.009876967096532924,0.0,0.0010747619491170604,0.0,0.0016773464981823965,0.011063653284652763,0.0,0.0,0.0,0.0,9.011118600381363e-05,0.0,0.0,0.0,0.0,0.0,3.735771922327376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00351789269769153,0.0,0.0,0.0,0.00011670796133193953,0.0,0.007413200423654251,3.25741608414773e-05,0.0,0.0,0.0001408864427253785,0.0,0.00021364000476820327,0.0,0.0,0.0,0.0011734738377357867,0.0022239287394408692,0.0,3.742686112083205e-05,1.4591546036286544e-05,0.0,0.0,0.0008347055798545928,0.0,0.004933609133424001,0.0,0.011944337451542292,0.0,0.01236094514905179,1.3962257490533264e-05,0.00047068709025595377,8.868001270495116e-05,0.002859455146054725,0.0,4.029061154205315e-05,0.0,0.0,0.0,0.0,0.0012071035037497446,0.0014307954770446589,0.0,0.0,0.0047141557048150365,0.0,0.0,0.00010182631082487133,0.0,0.012213765461036849,0.0,0.0,0.0,0.0,0.00015912150429517503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022496019509212202,0.0,0.00026403355554076714,0.0001787253864434918,0.0,0.00024090083405507772,0.0,0.0,6.477423571432648e-05,2.9110803060424614e-05,0.0,0.0,0.0,0.0,0.00022334166883156788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.709971231105961e-05,0.0,0.004573934935966101,2.9685857599165393e-05,0.0014173569817809875,0.0,0.0002132741423089408,1.330837904588933e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.301311575454092e-05,0.0,0.0,0.0,0.0,2.268250090937965e-05,0.0,3.135301337391535e-05,0.0,0.0,0.0,0.0,0.0001234824362488,0.00019312156229778013,3.786903199451886e-05,0.0005513408998670656,0.00019585467265352628,0.0,0.0,0.0014113486410377127,0.00014540373695845276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.254529873581345e-05,0.0,0.0026040107596163892,0.0,1.4126602680878949e-05,0.00011695826781369487,0.0,0.0,0.0,0.0,0.0,0.0,0.0016820834132980384,0.0,0.00023087921946257422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.113623129794201e-05,0.0,0.009901491571802727,1.2419496742112647e-05,4.928797233011391e-05,0.0,0.0,0.0,0.01063876562592191,0.0009579142189487434,0.0,0.0,0.0,1.0408573067913648e-05,0.00864806729075113,0.0,0.003141798544774716,0.0,0.0,0.00020584783596381103,0.0,0.0,0.0,0.0,1.70552382771122e-05,0.0,0.0,1.593944375288758e-05,0.0,0.0,0.0,0.00025891694959995237,0.00027860089563106204,0.0,0.0,0.0,0.0,0.000166147861975289,0.00014466874335774356,0.0,0.0,0.0,2.2256750567003547e-05,0.0,0.0,0.0005596860458496808,0.0,0.0,0.0,1.605045849999486e-05,0.0,0.002053530883243187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012979681032176835,0.0,0.0,2.015205406229867e-05,0.0696182143667284,0.0,0.0,0.0,0.005297858206350146,0.0,0.003948547314663706,0.0,0.0,0.0,0.0,0.0,0.0,5.926228908588642e-05,1.3180107381628289e-05,0.0,8.096828433034828e-05,1.7114152371380347e-05,0.0007617329689639817,0.0,1.1095283291626304e-05,0.0,0.0,0.0,1.6877119674847605e-05,1.2051438654917515e-05,3.1812619415527e-05,0.0,0.001368860675780849,0.003002581197374764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003409270143094185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003898549371727795,2.149806760357441e-05,0.0,0.0,0.0034549442324202672,1.1980290454386436e-05,0.0013667998277324214,0.0,0.0,0.0,0.0,0.0,0.0,0.01450445148063281,4.339410135830174e-05,4.265379173021787e-05,0.0,0.0,0.0,0.0009133555969024681,0.0,0.0,0.0,0.0,0.0,2.7503845689968426e-05,0.23288146019936332,0.0,0.0,0.0,0.0,0.06761441204093281,0.0,0.0,0.0006253024789359875,0.0,1.3235250201533135e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
