SampleName,Absiella_dolichum_DSM_3991_strainDSM_3991,Acetivibrio_ethanolgignens_strainACET33324,Agathobaculum_desmolans_ATCC_43058_strainATCC_43058,Alistipes_finegoldii_DSM_17242_strainDSM_17242,Alistipes_obesi,Alistipes_putredinis_DSM_17216_strainDSM_17216,Alistipes_senegalensis_JC50,Alistipes_shahii_WAL_8301_strainWAL_8301,Alistipes_sp_MarseilleP5997_strainMarseilleP5997,Anaerostipes_hadrus_strainBPB5,Anaerotruncus_colihominis_DSM_17241_strainDSM_17241,Angelakisella_massiliensis_strainMarseilleP3217,Bacteroides_barnesiae_DSM_18169__JCM_13652_strainDSM_18169,Bacteroides_caccae_strainATCC_43185,Bacteroides_caecimuris_strainI48,Bacteroides_cellulosilyticus_strainWH2,Bacteroides_coprocola_DSM_17136_strainDSM_17136,Bacteroides_coprophilus_DSM_18228__JCM_13818_strainDSM_18228,Bacteroides_dorei_CL03T12C01_strainCL03T12C01,Bacteroides_fluxus_YIT_12057_strainYIT_12057,Bacteroides_fragilis_638R_strain638R,Bacteroides_fragilis_YCH46_strainYCH46,Bacteroides_fragilis_strainBE1,Bacteroides_ovatus_V975_strainV975,Bacteroides_ovatus_strainATCC_8483,Bacteroides_pectinophilus_ATCC_43243_strainATCC_43243,Bacteroides_plebeius_DSM_17135_strainDSM_17135,Bacteroides_salanitronis_DSM_18170_strainDSM_18170,Bacteroides_salyersiae_WAL_10018__DSM_18765__JCM_12988_strainDSM_18765,Bacteroides_stercoris_ATCC_43183_strainATCC_43183,Bacteroides_thetaiotaomicron_VPI5482_strainVPI5482,Bacteroides_thetaiotaomicron_strain7330,Bacteroides_uniformis_ATCC_8492_strainATCC_8492,Bacteroides_vulgatus_ATCC_8482_strainATCC_8482,Bacteroides_vulgatus_strainmpk,Bacteroides_zoogleoformans_strainATCC_33285,"Barnesiella_viscericola_DSM_18177_strainC46,_DSM_18177",Bifidobacterium_adolescentis_ATCC_15703_strainATCC_15703,Bifidobacterium_adolescentis_strain111,Bifidobacterium_catenulatum_DSM_16992__JCM_1194__LMG_11043_strainJCM_1194,Bifidobacterium_kashiwanohense_JCM_15439__DSM_21854_strainJCM_15439,Bifidobacterium_kashiwanohense_PV202_strainPV202,Bifidobacterium_pseudocatenulatum_DSM_20438__JCM_1200__LMG_10505_strainJCM_1200,Bifidobacterium_pseudocatenulatum_strain12,Blautia_hansenii_DSM_20583_strainDSM_20583,Blautia_obeum_ATCC_29174_strainATCC_29174,Blautia_obeum_strain2789STDY5608838,Blautia_sp_N6H115_strainKCTC_15426,Butyricicoccus_pullicaecorum_12_strain12,Butyricimonas_sp_H184_strainH184,Butyrivibrio_crossotus_DSM_2876_strainDSM_2876,Cellulomonas_carbonis_T26_strainT26,Clostridiales_bacterium_CCNA10_strainCCNA10,Clostridium_asparagiforme_DSM_15981_strainDSM_15981,Clostridium_bolteae_90A9_strain90A9,Clostridium_glycyrrhizinilyticum_JCM_13369_strainJCM_13369,Clostridium_phoceensis_strainGD3,Clostridium_saccharolyticum_WM1_strainWM1,Clostridium_sporogenes_strainYHRaf325,Clostridium_symbiosum_WAL14163_strainWAL14163,Collinsella_aerofaciens_ATCC_25986_strainATCC_25986,Collinsella_aerofaciens_strainC11,Coprobacter_secundus_strain177,Coprococcus_comes_ATCC_27758_strainATCC_27758,Coprococcus_eutactus_ATCC_27759_strainATCC_27759,Culturomica_massiliensis_strainMarseilleP2698,Dialister_sp_MarseilleP5638_strainMarseilleP5638,Dorea_formicigenerans_ATCC_27755_strainATCC_27755,Dorea_longicatena_DSM_13814_strainDSM_13814,Emergencia_timonensis_strainSN18,Eubacterium_coprostanoligenes_strainATCC_51222,Eubacterium_eligens_ATCC_27750_strainATCC_27750,Eubacterium_hallii,Eubacterium_hallii_DSM_3353_strainDSM_3353,Eubacterium_ramulus_ATCC_29099_strainATCC_29099,Eubacterium_rectale_ATCC_33656_strainATCC_33656,Eubacterium_ventriosum_ATCC_27560_strainATCC_27560,Faecalibacterium_prausnitzii_strainA2165,Faecalicatena_contorta_strain2789STDY5834876,Faecalitalea_cylindroides_T287_strainT287,Flavonifractor_plautii_strainYL31,Fournierella_massiliensis_strainAM2,Fusicatenibacter_saccharivorans_strain2789STDY5608849,Gemmiger_formicilis_strainATCC_27749,Haemophilus_parainfluenzae_T3T1_strainT3T1,Haemophilus_parainfluenzae_strainM27794,Holdemanella_biformis_DSM_3989_strainDSM_3989,Intestinimonas_butyriciproducens_strainAF211,Lachnospiraceae_bacterium_Choco86_strainChoco86,Lachnospiraceae_bacterium_GAM79_strainGAM79,Lactobacillus_rogosae_strainATCC_27753,Lactobacillus_ruminis_ATCC_27782_strainATCC_27782,Lactonifactor_longoviformis_DSM_17459_strainDSM_17459,Massilioclostridium_coli_strainMarseilleP2976,Mediterranea_massiliensis_strainMarseilleP2645,Mordavella_sp_MarseilleP3756_strainMarseilleP3756,Negativibacillus_massiliensis_strainMarseilleP3213,Odoribacter_splanchnicus_DSM_20712_strainDSM_220712,Odoribacter_splanchnicus_strainNCTC10825,Oscillibacter_sp_PEA192_strainPEA192,Parabacteroides_distasonis_ATCC_8503_strainATCC_8503,Parabacteroides_goldsteinii_DSM_19448__WAL_12034_strainDSM_19448,Parabacteroides_johnsonii_CL02T12C29_strainCL02T12C29,Parabacteroides_sp_CT06_strainCT06,Paraprevotella_xylaniphila_YIT_11841_strainYIT_11841,Prevotella_bivia_DSM_20514_strainDSM_20514,Prevotella_buccalis_ATCC_35310_strainATCC_35310,Prevotella_copri_DSM_18205_strainDSM_18205,Prevotella_disiens_JCM_6334__ATCC_29426_strainJCM_6334,Prevotella_ihumii_strainMarseilleP3385,Prevotella_multisaccharivorax_DSM_17128_strainDSM_17128,Prevotella_stercorea_DSM_18206_strainDSM_18206,Prevotella_timonensis_4401737__DSM_22865__JCM_15640_strain4401737,Prevotellamassilia_timonensis_strainMarseilleP2831,Pseudoflavonifractor_capillosus_ATCC_29799_strainATCC_29799,Roseburia_faecis_strain2789STDY5608863,Roseburia_hominis_A2183_strainA2183,Roseburia_intestinalis_L182_strainL182,Roseburia_inulinivorans_DSM_16841_strainDSM_16841,Ruminococcus_bicirculans_strain803,Ruminococcus_callidus_ATCC_27760_strainATCC_27760,Ruminococcus_faecis_JCM_15917_strainJCM_15917,Ruminococcus_gnavus_AGR2154_strainAGR2154,Ruminococcus_lactaris_ATCC_29176_strainATCC_29176,Ruminococcus_torques_ATCC_27756_strainATCC_27756,Ruthenibacterium_lactatiformans_strain5851,Subdoligranulum_variabile_DSM_15176_strainDSM_15176,Tyzzerella_nexilis_DSM_1787_strainDSM_1787
SRR5898908,0.00020959727530253357,0.00020275911186510447,0.00019392976705477863,6.367229724745478e-05,6.066537500207999e-05,1.7408907311321052e-05,0.00031103424973488773,0.00016933369300740453,0.0017586460559228642,0.0004426991950740079,0.00012994928259869436,0.0004481852109297515,2.5082661706122162e-05,0.00020848040730046043,0.0019208231815662474,8.827085920647504e-05,0.00021521795607098472,0.0003752791150806659,4.1396849519747464e-05,0.0003201642475937209,0.0004962708155836358,1.534693569899584e-05,0.00011040080781909101,0.0030787289908457017,0.0030889936677330715,0.0008469589347629058,0.00011578163790496713,0.0005070360245139342,7.87933426789033e-05,0.001199829935970202,0.002367722604184236,0.0010501548670884065,0.003942462277094822,0.001055214077324701,0.0002171279309556038,6.981504428874618e-05,0.0001164787617474933,0.01069321156241084,0.010554982076581555,0.0009624015953481641,0.0002392549844436047,0.00015519447463650498,0.00016959192926993083,0.00030578963615988816,0.00016238307194318786,0.0007610050619600968,0.001024024440021228,7.396551389030505e-05,7.297226595875333e-05,0.0024352943921408955,0.06031015772019559,0.0032602690168097273,0.0007373952482113517,9.793708879526332e-05,0.00017413718485207044,0.00017907349429290985,0.0001991288346233544,9.266088746847848e-05,0.0001053066302210174,0.00013692670705533135,0.001026939298358923,0.0009263017372195644,0.0006216209405439499,0.004503395533925239,0.0030433318993124845,0.0006343030986300955,0.0008160242148467598,0.0004454612704755825,0.0037556546109249853,0.00015973285401248174,0.00017300572128433264,0.00936057254921072,0.00018099960262654564,0.0007342750937179769,0.000963449201620989,0.06575527544604576,0.00042103567181853114,0.016978378855490493,7.526425490686263e-05,0.0001660379970706676,0.00017733109353756872,0.0002390809974385214,0.0006677251915606765,0.0020904459704357576,0.00037932797234413755,0.0004140679081092639,0.00041718630494298764,0.0021139057608065234,0.00029492077837661485,0.010430266976639199,0.0008566261658091111,0.002147372421200297,7.507698955803584e-05,0.00020354678954676285,0.008602913182501008,0.00010442059634049472,0.00021452415129944344,0.0008381634109986518,0.0008421582650335942,0.0011568451435724674,0.000739064270780533,0.00017629167556671633,0.0009651716511012773,0.001016335915731141,0.0032068268935960534,0.002764947827292804,0.0008161941653704413,0.5560710815950778,0.0005171694525665439,0.002438802787889534,0.0007331446352610699,0.06993678416961906,0.00014400760207080847,0.06246507213302634,0.00040088924776257026,0.014390584826670383,0.0012741500679206807,0.0012962383224081496,0.013744423893504224,0.0014682045232820731,0.0001376069652234465,0.001803219185346029,8.948092118321241e-05,0.0005594662398709647,4.474806947672051e-05,0.0002168288558584944,0.00033654102058584107,0.0007769809912821019
SRR5898909,3.972468467834811e-05,8.518413395634554e-05,6.713609852608324e-05,0.0003459952099810099,0.00515530393979812,0.04553082616639902,0.0001596801675053089,0.0026769105855833112,0.00013988897586303674,0.00010170729504260848,0.00015286840788964522,7.943093377921178e-05,0.0004751733971883999,0.015233248433384878,0.004966821731132686,0.0004907074543986508,0.007058222789919659,0.0006320917530004186,0.014997499247970097,0.0013821729482640815,0.022337203675187,0.022407686894885318,0.02345818174631855,0.01690106690154893,0.01702852159725821,0.0008023225491830689,0.006041260577787596,0.0004300337099414941,0.0034602317011660447,0.17667400511018289,0.0011520837209493652,0.002571523385726349,0.09511764193059126,0.09422380120735473,0.10482680089675514,0.00014144772636183865,0.0008496160383824066,0.00010820406163518526,0.00019741026712826723,0.000900761695402949,0.0008077225218938756,0.0010813293130402192,0.0004177514442517985,0.0006286770402345796,7.211445821134983e-05,0.00037574529096875894,0.000277494438206044,0.00012225094202017103,3.0045411045833724e-05,0.00042523822906243567,0.0006972945031628675,1.6593772704845254e-05,0.000459595972323045,5.714857581731128e-05,6.449543285961593e-05,0.00036346885903623335,0.0006194364501902191,0.00011670266634399728,0.000423986814430843,0.0002067834363354072,0.006880530368272842,0.006251132815305826,9.739134887220419e-05,0.001614652547437115,0.00011487030070164206,0.00025785113977957173,0.033722299263012755,0.0006917918464525575,0.0012764794619193802,0.0001538065401573754,1.805906052140234e-05,0.020402071916621637,0.0007213032706684006,0.00030672930925642537,0.000563034297343689,0.0081024866838793,0.012166139015941213,0.04767840468485399,0.00029546310757998196,0.0003773269062157818,0.000740183649893138,0.00011250421306663108,0.0017247700577214585,0.002812207002373202,4.806667002404167e-05,5.964888393419539e-05,6.868418001207752e-05,0.0002922342589195209,0.0005627325804363411,0.0033150498269574947,0.0012833691036852463,0.0004281887871268908,0.00024991211918614715,5.945772765658839e-05,0.0011957537837179592,0.00010761738139746448,0.00016497647481331334,0.0011260281788163754,0.0011237243807083372,0.0013207935864114487,0.013679556183819995,0.0001584720295364084,0.009998227515492435,0.014147842653708937,0.0002530803561897131,0.0004935457826371016,0.0003268378670273664,0.0003409836638326779,5.978906881460598e-05,1.6641314622464826e-05,2.3555519483468382e-05,0.0001317142484782809,7.729928286792585e-05,0.00023977833855876713,0.0003802975766214524,0.015183824684398379,0.0004301750118894194,0.002427787111033585,0.07636786976788873,0.00038733571998868547,3.040093967051329e-05,0.0007635363951601462,0.0005494233995492005,0.00036959840719132564,0.007187755442782596,7.580013769340186e-05,0.00011442154261233955,0.0006324479866521655
SRR5898910,2.98042616481967e-05,4.8330283991793975e-05,7.347025176412409e-05,7.962015049834652e-05,0.0,4.607631345209846e-05,9.974738966915676e-05,5.144618931685044e-05,0.0031893837030610383,0.00012981728331860047,1.66312647857278e-05,1.3069605410214251e-05,4.978015083663525e-05,4.91964929620904e-05,0.001841688864592715,0.00011645463407740266,0.004006997307108222,0.00034074753346242004,0.000501714802158289,0.0010600558130515786,7.116011558738508e-05,0.0001332369958453781,0.000421310362962972,0.0018032064614338255,0.0018100929139363488,0.0004068029923432837,0.0004368088888240831,0.000837256540053623,0.00020144326794363764,0.0010636006064920346,0.003825237347186004,0.0009001847430354719,0.009535319287307255,0.007231728821966764,0.004033209007754817,4.3525094338268365e-05,8.370910869217604e-05,0.003920742239028123,0.004214259044043294,0.0008037221201635028,0.0005434135052443096,0.0006948436696150059,0.0002654131676100718,0.0004703744486984246,2.1193425609064846e-05,0.00027811904422768164,0.0011951779349581337,1.4652065823033515e-05,2.2398409839525027e-05,0.004934845420782823,0.00020184189112740312,0.008156514736275895,6.279619072837217e-05,1.2964539287683466e-05,1.7740684919478866e-05,7.256749782740895e-05,1.2810533611031788e-05,0.0,9.789452579645413e-05,2.265428379530724e-05,0.004088456403893144,0.003897486138170986,2.956600597825185e-05,0.0012486857061184086,9.061498450396698e-05,0.00036684422467403763,0.07547666174541245,0.0020001301417711284,0.0016756721975424351,0.0,0.00013017435723161242,0.007388164964833344,6.461694790273053e-05,6.89454948565327e-05,0.0001393467492188157,0.025920995123295747,7.699718088635842e-05,0.0056881915578978195,0.0,4.062023894535863e-05,2.754818723504541e-05,3.883411012681992e-05,0.0002783041932079596,0.003978524032589613,0.00021752951412805054,0.00014831240786315837,2.583925487457649e-05,0.00010091834595669005,0.00010827801872886398,0.002401866251816913,0.0010327630583276779,0.0026341981033380377,0.0,2.0296464407938707e-05,0.01736388244070997,1.3553773081825804e-05,0.0,0.0002853529747024435,0.00028696885857705675,7.251884849408092e-05,9.112959680889479e-05,1.3033990544207061e-05,0.0002529099876929351,0.0002054872841151602,0.005652179920026772,0.00458511455631096,0.0010068277653847942,0.6748110685049377,7.27048135458929e-05,0.0028994706612716207,0.0009993701453291338,0.027924763211022843,0.0003504414239063616,0.029242582832340266,3.568843074607762e-05,0.002663111939985559,0.001065819063325978,0.0008473809480671738,0.01791089805239047,2.8504298197839407e-05,9.907666878527199e-05,0.00039515152505016865,8.872532547853466e-05,8.17143223106303e-05,1.4968014938111764e-05,4.3600343551149e-05,0.00011491744711061211,0.0004568956956443271
SRR5898911,7.290666078305614e-05,0.00012304090723365673,4.088346700108236e-05,0.0006116408003612095,0.00010521052878888108,0.00038692243439298994,6.39397085189023e-05,0.00023422135898952835,0.002148759185004866,0.000703523038706318,4.3041967218979486e-05,8.273560134691761e-05,5.2949645866937946e-05,0.001269758839347536,0.0010206161010684917,0.0,0.00013328369719926516,0.0005002869398365615,0.0003618561576630842,0.0008621223508347803,0.0007811424794282424,0.0014063792078826956,0.0011493240436552502,0.0005616234353107254,0.0005644557112137266,0.0008605751559708237,0.00015404705857248113,0.0,0.00029638336348285086,0.00014677604822319756,0.002739411992713632,0.0005682766725964058,0.0021958214884255983,0.0030789213515845897,0.000988308847029659,0.0,0.00011773202595293745,0.003463905008891075,0.0037466793376119342,0.0002912920320356065,0.0001834606393403165,0.0003252159219848542,0.000115539464441341,0.00017248402314781755,1.9663457782272008e-05,0.0014637730439303123,0.0007471390472850934,0.0,1.9210532607551623e-05,0.0021919133990864655,0.0018594441623106363,0.0037469310046905355,0.00011738386262338911,2.8470975508842992e-05,3.9197883976430145e-05,8.50083248521651e-05,7.730538557214549e-05,3.0328310056565534e-05,9.585546760054645e-05,9.363294641859668e-05,0.0008287470274355502,0.0008414145189895364,0.0009930483562722344,0.0005860293861956345,0.0011646071750123633,0.0005548519273267589,0.04421091207577323,0.0002486452885447524,0.0037869935800775847,4.360081509463073e-05,5.6127927921840535e-05,0.0031980587433760354,0.00013380547557422176,0.0003679017082755908,0.0002875312264584801,0.0838633959438238,0.00015587976024352603,0.009602168672449417,2.2140700212053173e-05,0.00027434266712520887,0.00011750439024248796,0.00011136612122444706,0.00036894759480919165,0.0017469935410069442,0.0019832867244222604,0.0015968918810086263,0.003504557272165866,0.00013872824623826927,0.00010861932356134127,0.00039976658805335,0.00027812874014117805,0.01591998990626467,5.604518203594907e-05,2.37237035841607e-05,0.011952172116336075,5.8293663841609666e-05,4.1209207856660355e-05,0.00041432819968329496,0.00041458724975357454,0.00021116481583221863,0.0002174533057240178,1.0687576214516298e-05,0.00034450051277642036,0.0006140644178005281,0.0048072268949327385,0.0034809475029639264,0.00018883898092430864,0.713172858759738,0.00030593314172982963,0.0010482172932408272,0.0010977909084094852,0.011087272839061873,7.287338694392112e-05,0.019246571035843922,4.2814489867525e-05,0.0043136906971431134,0.0008111471706754061,0.001259802015726694,0.0009914383652520529,0.001200861003941347,3.9898069207352085e-05,0.0001507035716611817,7.318247513455805e-05,0.00031712480088873723,2.3871145991484905e-05,5.803263375453622e-05,0.00016587815080292963,0.0008490989054438259
SRR5898912,0.00015141201250350284,4.425149866543484e-05,3.0061535660980452e-05,0.002805956758612162,0.0019921158796913814,4.579784850353874e-05,0.0011571027800803364,0.0006162492968781037,0.0038730278325051133,0.00015237319161474783,4.720252083767292e-05,0.0002821938146732529,4.389916862481266e-05,0.0016529391648048167,0.0019380163922499273,0.00011839710862449126,0.0009033971899912736,0.0004939865506161928,0.0007204019875268116,0.0019724557664543563,7.738020843324256e-05,8.78621845487824e-05,0.0005836876192324826,0.0023035522113390786,0.0023114935743499135,0.00046646302431524396,0.0007989943251239437,0.00015064553519210283,5.102486235634691e-05,0.002845029754827385,0.0039505766270030865,0.001129923497353885,0.006869800331214153,0.007248488457345258,0.00492018915791727,3.395954924877644e-05,5.881000358224903e-05,0.00022658696789750932,0.00025673863006329565,3.048364872226078e-05,1.1167748418805454e-05,0.0,0.0,1.5132503841005514e-05,2.876609316664227e-05,0.00011027988176580046,0.00029587491757024006,1.641968949519843e-05,5.7725673688473416e-05,0.005919243588531423,0.0006515978312691855,0.010488659243824777,0.0010088391008321487,8.233494074245514e-05,8.266822648850762e-05,0.00011395658509246691,9.392425146380717e-05,4.039370010537054e-05,2.683949498322203e-05,3.240597139128327e-05,0.0008085471341831572,0.000931859544885315,0.00016542575410688696,0.0002901636231263928,0.001799662818333841,0.0002207834170492437,9.491363270985887e-05,0.00019714605743900178,0.00040424373371430674,5.529586215243332e-05,0.00011702115497191013,0.008477208244427615,4.450710015469154e-05,6.900056349492428e-05,0.00031006978227521493,0.011934662993798589,0.00016945872213397788,0.0032099656739556716,1.870365095167496e-05,0.00013231529445475792,0.00011175047206183344,0.0001252358527046493,0.0003033198942090935,0.0008397142855817393,0.0006718014995499832,0.0005901114782728164,0.00046286174079056085,0.0007057435429100636,3.338914158438971e-05,0.019143282872521133,0.0012049792016664278,0.0004721879443166938,4.413064328170503e-05,0.00011222921397195391,0.02043144295625825,3.503968787654696e-05,0.0001313760698863256,0.0009750444790196768,0.0009784792983577044,0.0005502596952838387,0.0005435636672281596,3.894213982887542e-05,0.000978351321996383,0.0010724623539807435,0.007069439733061518,0.0038005611345340628,0.0005114015544031813,0.6272556428895782,0.0003978063617119305,0.0037520594447152133,0.001141188381615763,0.02963001282192601,0.00032502606691547193,0.16427351894633688,0.00014443301404842843,0.0037736788221765676,0.0008600804714790429,0.001492865190551196,0.0015640374796717991,0.00013471585512395712,0.00041626733239120555,0.0001488151795998818,7.528485780456244e-05,0.00015301482757173183,1.3606988924385527e-05,0.0001033448345439894,0.0001224035747485044,0.0003149821132516207
SRR5898913,1.564433033109268e-05,2.2459539014329576e-05,1.6756488181358873e-05,0.0007382054069498342,0.0001931707237648733,0.033521516182744515,0.000630842270422173,0.013355768291947486,0.0016889224402294096,3.330585603077232e-05,0.0,1.6907555683098554e-05,0.0005479654015426631,9.26198395028524e-05,0.0019395880586802153,0.00014297744694703583,0.08317627921109273,0.0035396233769775525,0.006708862103855518,0.00042816976999229253,0.00031603094056094724,0.00027978045426005116,0.000237678629929588,0.0038080429353814383,0.0038200889373563606,0.00010578506959984267,0.0335262094129831,0.0009772419530277925,0.00015079179453240103,0.0005311336563558532,0.001930373968885322,0.0015056674126901792,0.00492583819157396,0.011425212494553277,0.010606916605331085,5.827080825732882e-05,0.00016100727503846887,0.0005699394452116257,0.0005194777935509394,2.1417150567083336e-05,2.1778131903221734e-05,1.6921239802270688e-05,0.0,1.538918814170753e-05,1.3321406911106511e-05,0.00014283478117052155,0.001008811897103107,1.0690585202968467e-05,0.0,0.00047369467514801744,4.2095021406585735e-05,0.004279356139103243,4.7409731978333346e-05,3.0194817388564348e-05,4.1680423349780905e-05,3.624704422217648e-05,1.5502702761051234e-05,2.8342944976260474e-05,1.647095360772795e-05,6.370749682834431e-05,0.00022975763323380426,0.00017295471903151587,0.00032659832371641754,0.00036163796823575963,0.0013907847217260554,0.0006584045172920719,0.03720879724859407,5.83552915737952e-05,7.688249503332228e-05,2.7013270047719623e-05,3.735019430466356e-05,0.000722943178838462,4.756477238695118e-05,0.00018185873499451845,6.278315626828358e-05,0.002536820235118304,4.8959202390863505e-05,0.001296213910738184,2.2816205593156015e-05,3.466135784637928e-05,0.00014753871648780003,1.987372438886478e-05,0.00012528548387306002,0.00021438965208033246,8.003747675817811e-05,6.354484093130337e-05,0.0,9.456281191289073e-05,1.2298467044762427e-05,0.001526748779264378,0.0012680855206843355,0.00020876385596403,0.0,4.4858155982031616e-05,0.008415016739664308,1.2490925020913312e-05,4.478705860000922e-05,0.0002968095050254385,0.0002978185208772856,9.081244051226077e-05,0.001214679567988569,0.0001777949237289117,0.00488913706027412,0.0025624894446996094,0.004851007451704071,0.0003709528628732186,0.00015097775186717383,0.6560633651393727,0.00032520476510408924,0.001058320881530295,0.0004622599440078569,0.006528683308939607,0.0001136153303355252,0.02746659733444983,4.18876923165917e-05,0.002046319037087453,0.0026222241913427986,0.0002903947351833214,0.0011843139358051395,2.74901470093797e-05,0.00010383074391325447,8.295580163782115e-05,0.0,3.309029409661349e-05,5.391829846858585e-05,8.874611982463319e-05,4.097144782234962e-05,9.095357203865289e-05
SRR5898914,2.9467366044203945e-05,1.2575831459495185e-05,0.00011471861690485429,0.05691762730043438,0.018667120908209024,0.0006218584203019554,0.0010840541932181805,0.0026101930840403413,0.0014345743486076467,2.824157441186731e-05,2.7611553506573306e-05,0.00010331021948561275,0.0011935468460080945,0.11655768732813314,0.003974614218269629,0.00017814358506888285,0.023431951199228012,0.002104430583034924,0.005351238637626106,0.001157308578500839,0.003824175397203443,0.0036759862162761897,0.003940410309512104,0.017089460914187626,0.017160345447199542,0.00010547811010910205,0.06571739363888326,0.0005017952581611618,0.0005558220707439194,0.0011288583402850254,0.01875111940599599,0.020102164751215342,0.028839052568990737,0.054909046065273276,0.0543896941038896,7.042689220437229e-05,0.0007808169311209798,0.0005061719310272682,0.0005022233957525817,0.0008823224910544307,0.0008119506745333172,0.001347222636359327,0.00047595833909607724,0.0007738835896250359,2.7338791816803875e-05,0.0005688296754841668,0.00033190713224443425,0.0,4.369776812421432e-05,0.0002725391354819162,3.821238124164185e-05,0.0004795529223153693,0.00018867769934273275,0.00022789107877624053,0.00032392236043056303,4.0967453452573094e-05,9.562195792858097e-05,0.00011622445101052152,2.1425785341386743e-05,4.727751945439773e-05,0.000278378759846264,0.0002372493635497804,0.0002851182080322583,9.8156513060152e-05,6.0594807966837996e-05,0.0010119763112651666,0.0634909108907268,7.150514063359593e-05,3.071353817959203e-05,5.108602864330354e-05,0.00012338135695519955,0.0030286886287744044,4.377370157228995e-05,1.944639677290439e-05,9.173500287175191e-05,0.000299754643936872,1.8844875513708387e-05,0.006350005367476155,3.0642142716152246e-05,6.448314740042523e-05,0.0034470999987937997,8.333838086238328e-05,0.0001790119832088262,0.0046828001833765735,0.00011480241594192099,0.0001536569244978796,0.0,0.0005262555005840964,0.0001610248113064014,0.0012956204287315036,4.480603645815142e-05,0.00041394302015789717,1.4612039675627345e-05,7.359207108663846e-05,0.003089038728693978,2.8527622697204723e-05,5.7789102644475004e-05,0.016857280694329055,0.01686190939571687,0.008047541311832891,0.011158251850264343,0.00011062354515301724,0.0004462858008138872,0.01600476645011562,0.0006769891900829233,0.0009753098060697067,0.0005016198824349533,0.27828156531371856,0.0008001205401869596,0.0032605020787981826,0.0004192721209022179,0.002569154060702889,0.00022062753437634562,0.0052582245459699166,0.000149016603746483,0.00375003698754112,0.0002026367822438359,0.0008261897530357633,0.002305452961202729,0.0035884646704436966,7.166578157662487e-05,0.00013591437591015205,0.00018379992240329015,3.065321395503402e-05,0.0,0.0006839728784102792,0.0001148327910882602,0.00018881509872437888
SRR5898915,0.0004919828608862789,0.0005026545027249008,0.0005901287281874674,0.00014259204895211946,7.979734668067254e-05,0.00028429538642189335,0.0004997329899262174,0.0011829359064273975,0.003565160125063726,0.0013959068976631655,9.522835077117029e-05,0.0003085701833898966,2.3856990805782715e-05,0.00010461639757914063,0.0010742682318047169,0.0005329674489726306,0.0007198991306505249,0.0002583802518111468,0.001328714852846801,0.00020691378833019784,2.0640672596367838e-05,1.103508739060327e-05,0.00012336139447568758,0.001064050133290068,0.0010695343692476186,0.11706940648824901,5.0466200781078e-05,0.0006515948563625245,2.451152816566619e-05,0.0006739307480787927,0.0017615058446253788,0.0007770458426642553,0.005984973788870991,0.00111508579222325,0.00012503415286214823,1.8607492729440795e-05,5.819973290211949e-05,0.0045874233370105525,0.005268124116093063,0.0008201726721681862,0.00046022412803689485,0.0006202753488771566,0.0003220512412830266,0.0003892766494833118,0.00017826900668190408,0.008472514940146541,0.007287741983189828,0.0003580659516522758,0.00029731852221522243,0.0021685254571632818,0.0027870259109357975,0.010035949750821194,0.0013250949000872215,0.0001203513821665469,0.000165704093214423,0.00027452879780964166,0.00019135767496725992,0.00014558737753711496,0.00010933599965819004,0.00025951453081255675,0.0003363540257550638,0.00034470411508112636,5.946019838027576e-05,0.012868204665615937,0.0012058070535240612,0.00046492703613503395,0.00041351779813478067,0.0010770807541813777,0.006695565135844671,0.00010334320134852538,0.0003621141115973113,0.00231195001519198,0.0006893795013389285,0.00044365168818097324,0.0014219726467448377,0.0717565632679559,0.00092384299221944,0.016375681349406153,0.00029341333862450275,0.00045747316220125147,0.00020086205137160665,0.00025552641974782255,0.0019186558251244345,0.004610277772635064,0.001672403689114036,0.0013532052181697294,0.022433752590284853,0.0022549867606527618,0.000665974675433999,0.005145532493712012,0.014295537238129865,4.225633026396953e-05,5.978616957785895e-05,0.0004199317199083431,0.023242263698617528,5.9991330480913586e-05,0.00029900925491214216,0.000742464357804604,0.0007419707557244104,0.0015163877374847086,0.00016298990214124516,1.4178785917675005e-05,0.00031945359545001404,0.00030116869605966286,0.002730197286657072,0.0023317070496629505,0.0011837724483270693,0.3904954998242377,0.0003565860207464184,0.002218631332606578,0.0007078254739259741,0.10967393855254223,0.00020987516638600281,0.04476890769073993,0.0003929312855887058,0.017880632841425312,0.012594938778871056,0.003352175183491399,0.012171467582802768,0.0008324103781619742,0.0004950391957429359,0.0012803426321719858,0.0003179470363531148,0.000958832297436507,0.00019684172468012443,0.0003115584670340862,0.00046857178252702244,0.002103776524277599
