SampleName,Absiella_dolichum_DSM_3991_strainDSM_3991,Acetivibrio_ethanolgignens_strainACET33324,Agathobaculum_desmolans_ATCC_43058_strainATCC_43058,Alistipes_finegoldii_DSM_17242_strainDSM_17242,Alistipes_obesi,Alistipes_putredinis_DSM_17216_strainDSM_17216,Alistipes_senegalensis_JC50,Alistipes_shahii_WAL_8301_strainWAL_8301,Anaerostipes_hadrus_strainBPB5,Anaerotignum_lactatifermentans_DSM_14214_strainDSM_14214,Anaerotruncus_colihominis_DSM_17241_strainDSM_17241,Angelakisella_massiliensis_strainMarseilleP3217,Bacteroides_barnesiae_DSM_18169__JCM_13652_strainDSM_18169,Bacteroides_caccae_strainATCC_43185,Bacteroides_caecimuris_strainI48,Bacteroides_cellulosilyticus_strainWH2,Bacteroides_coprocola_DSM_17136_strainDSM_17136,Bacteroides_coprophilus_DSM_18228__JCM_13818_strainDSM_18228,Bacteroides_dorei_CL03T12C01_strainCL03T12C01,Bacteroides_faecichinchillae_JCM_17102_strainJCM_17102,Bacteroides_fluxus_YIT_12057_strainYIT_12057,Bacteroides_fragilis_638R_strain638R,Bacteroides_fragilis_NCTC_9343,Bacteroides_fragilis_YCH46_strainYCH46,Bacteroides_helcogenes_P_36108_strainP_36108,Bacteroides_nordii_CL02T12C05_strainCL02T12C05,Bacteroides_ovatus_V975_strainV975,Bacteroides_ovatus_strainATCC_8483,Bacteroides_pectinophilus_ATCC_43243_strainATCC_43243,Bacteroides_plebeius_DSM_17135_strainDSM_17135,Bacteroides_pyogenes_JCM_10003_strainJCM_10003,Bacteroides_salanitronis_DSM_18170_strainDSM_18170,Bacteroides_salyersiae_WAL_10018__DSM_18765__JCM_12988_strainDSM_18765,Bacteroides_stercoris_ATCC_43183_strainATCC_43183,Bacteroides_thetaiotaomicron_VPI5482_strainVPI5482,Bacteroides_thetaiotaomicron_strain7330,Bacteroides_uniformis_ATCC_8492_strainATCC_8492,Bacteroides_vulgatus_ATCC_8482_strainATCC_8482,Bacteroides_vulgatus_strainmpk,Bacteroides_zoogleoformans_strainATCC_33285,Bariatricus_massiliensis_strainAT12,"Barnesiella_viscericola_DSM_18177_strainC46,_DSM_18177",Blautia_hansenii_DSM_20583_strainDSM_20583,Blautia_obeum_ATCC_29174_strainATCC_29174,Blautia_obeum_strain2789STDY5608838,Blautia_producta_ATCC_27340__DSM_2950_strainATCC_27340,Blautia_schinkii_DSM_10518_strainDSM_10518,Blautia_sp_N6H115_strainKCTC_15426,Butyricicoccus_pullicaecorum_12_strain12,Butyricimonas_sp_H184_strainH184,Butyrivibrio_crossotus_DSM_2876_strainDSM_2876,Christensenella_minuta_strainDSM_22607,Clostridiales_bacterium_CCNA10_strainCCNA10,Clostridium_asparagiforme_DSM_15981_strainDSM_15981,Clostridium_bolteae_90A9_strain90A9,Clostridium_bolteae_strainATCC_BAA613,Clostridium_glycyrrhizinilyticum_JCM_13369_strainJCM_13369,Clostridium_innocuum_2959_strain2959,Clostridium_leptum_DSM_753_strainDSM_753,Clostridium_methylpentosum_DSM_5476_strainDSM_5476,Clostridium_phoceensis_strainGD3,Clostridium_scindens_ATCC_35704_strainATCC_35704,Clostridium_sporogenes_strainYHRaf325,Clostridium_symbiosum_WAL14163_strainWAL14163,Coprobacter_secundus_strain177,Coprococcus_comes_ATCC_27758_strainATCC_27758,Coprococcus_eutactus_ATCC_27759_strainATCC_27759,Dorea_formicigenerans_ATCC_27755_strainATCC_27755,Dorea_longicatena_DSM_13814_strainDSM_13814,Eubacterium_coprostanoligenes_strainATCC_51222,Eubacterium_eligens_ATCC_27750_strainATCC_27750,Eubacterium_hallii,Eubacterium_hallii_DSM_3353_strainDSM_3353,Eubacterium_plexicaudatum_ASF492_strainASF492,Eubacterium_ramulus_ATCC_29099_strainATCC_29099,Eubacterium_rectale_ATCC_33656_strainATCC_33656,Eubacterium_ventriosum_ATCC_27560_strainATCC_27560,Faecalibacterium_prausnitzii_strainA2165,Faecalicatena_contorta_strain2789STDY5834876,Faecalitalea_cylindroides_T287_strainT287,Fournierella_massiliensis_strainAM2,Fusicatenibacter_saccharivorans_strain2789STDY5608849,Gemmiger_formicilis_strainATCC_27749,Hespellia_stercorisuis_DSM_15480_strainDSM_15480,Holdemanella_biformis_DSM_3989_strainDSM_3989,Hungatella_hathewayi_DSM_13479_strainDSM_13479,Intestinimonas_butyriciproducens_strainAF211,Lachnoanaerobaculum_saburreum_DSM_3986_strainDSM_3986,Lachnoclostridium_phocaeense_strainMarseilleP3177,Lachnoclostridium_sp_YL32_strainYL32,Lachnospiraceae_bacterium_Choco86_strainChoco86,Lachnospiraceae_bacterium_GAM79_strainGAM79,Lactobacillus_rogosae_strainATCC_27753,Lactonifactor_longoviformis_DSM_17459_strainDSM_17459,Marvinbryantia_formatexigens_DSM_14469_strainDSM_14469,Massilioclostridium_coli_strainMarseilleP2976,Mediterranea_massiliensis_strainMarseilleP2645,Merdimonas_faecis_strainBR31,Mordavella_sp_MarseilleP3756_strainMarseilleP3756,Negativibacillus_massiliensis_strainMarseilleP3213,Odoribacter_splanchnicus_DSM_20712_strainDSM_220712,Odoribacter_splanchnicus_strainNCTC10825,Oscillibacter_sp_PEA192_strainPEA192,Parabacteroides_distasonis_ATCC_8503_strainATCC_8503,Parabacteroides_johnsonii_CL02T12C29_strainCL02T12C29,Parabacteroides_sp_CT06_strainCT06,Paraprevotella_xylaniphila_YIT_11841_strainYIT_11841,Phocea_massiliensis_strainMarseilleP2769,Pseudoflavonifractor_capillosus_ATCC_29799_strainATCC_29799,Roseburia_faecis_strain2789STDY5608863,Roseburia_hominis_A2183_strainA2183,Roseburia_intestinalis_L182_strainL182,Roseburia_inulinivorans_DSM_16841_strainDSM_16841,Ruminococcus_bicirculans_strain803,Ruminococcus_bromii_strainYE282,Ruminococcus_callidus_ATCC_27760_strainATCC_27760,Ruminococcus_faecis_JCM_15917_strainJCM_15917,Ruminococcus_gnavus_AGR2154_strainAGR2154,Ruminococcus_lactaris_ATCC_29176_strainATCC_29176,Ruminococcus_torques_ATCC_27756_strainATCC_27756,Ruthenibacterium_lactatiformans_strain5851,Sellimonas_intestinalis_strainBR72,Subdoligranulum_variabile_DSM_15176_strainDSM_15176,Traorella_massiliensis_strainMarseilleP3110,Tyzzerella_nexilis_DSM_1787_strainDSM_1787,bacterium_LF3
ERR011089,0.0002364695069239762,0.0002978436496208242,0.0007784856074823049,0.04008249175082174,0.023417479320148857,0.03812432101140194,0.006077882370677673,0.03212019133799131,0.008863381175930751,0.0021294932494491546,0.002718107149269584,0.0038491513760233152,0.00030230301158971613,0.004419245100397428,0.0022563960681254427,0.0008312906633889355,0.001909518666037658,0.0008496373730603416,0.014009947345767531,0.0007604084023710371,0.0015867445121455883,0.0011464065672328132,0.0010126919787587908,0.001480690611961148,0.0002184910078035171,0.0010343812859697579,0.0014233599347306882,0.0014340998327901056,0.0036408963957938784,0.006466974428544307,8.825452922098389e-05,5.3696482000273e-05,0.0006062609298545463,0.0011808830119249309,0.003021514434429147,0.003324732031094044,0.1345412562320659,0.033889763471945354,0.02699686849458617,3.259930642383123e-05,0.00031259199436736176,0.00028936983145423146,0.0005527411282474861,0.0038800938938970317,0.01652458797796912,0.00011204158874848858,0.00016480520257156506,0.00029210028859938647,0.0018640852905570725,0.00476931012673281,0.0010755042268215421,0.0008496417900072898,0.01004499377797833,0.0010523742580267014,0.0003819157046095568,0.0009482674162704354,0.0012311073590899546,0.0007769429021642191,0.001495292342318616,0.00018099848526211085,0.012699390488950763,0.00032004247704920844,0.0015007492352953245,0.0010284501618614884,4.5209074428051816e-05,0.011943328415013414,0.0005617724870869283,0.004734638781281696,0.003386971982795078,0.0003479355336760481,0.0008722786579391285,0.0028945165436646777,0.007243136988695237,0.00016101880763474478,0.009183536511740838,0.24855749415940429,0.003168308018145054,0.02003370871977873,0.0005211303593606878,0.0031939088539830658,0.0020963570970083307,0.0053030049430182495,0.021347671988319196,0.0003167626789224276,0.00029532304065285766,0.0002394665893193123,0.002493627544624308,6.925931602124397e-05,0.00023300070435921147,0.00039103692344118673,0.0013004398312772827,0.013879204667276119,0.0009450129764532313,0.0003153752606949175,0.00016167873340394804,0.0007425386363329933,0.00023860738708390817,0.00014327591987962551,0.003131771141343984,0.0020604929952320545,0.004842309678075755,0.0048630126867385565,0.015989670643171965,0.0027222192598994267,0.0020456355382481436,0.005111689075792279,0.004330730994000191,0.0004016399009240928,0.0031255762385815045,0.056989076634188535,0.00659062126989612,0.005943868035289184,0.01467208108469298,0.00012756769425011509,0.00024515123803394806,0.0002306899294041515,0.004697707009929233,0.00036215628304522716,0.0008292589862132953,0.0075045449705977915,0.005668634036922145,7.857498712025997e-05,0.004139296251968878,0.000491074436680423,0.004071048424045607,0.001811354878392485
ERR011090,0.00021930134368331738,0.00030162715577317046,0.0007794900706652057,0.03029757261182129,0.016840180727495904,0.03237740709341466,0.00451517499956831,0.024573084835951612,0.010804234265497276,0.0020102959718421407,0.002622247778632137,0.0035899002916284766,0.0002665836854910851,0.00476746069590144,0.0023882387791387986,0.0008996092533306868,0.0017369417645214547,0.0008564936658031324,0.015627061783865644,0.0007869990827190373,0.0015286836578973348,0.0012440712155198234,0.0010355518825581982,0.0015776648107684917,0.0002271204286203312,0.0011604637569897901,0.001517055054216472,0.0015205935787139223,0.004258974454651077,0.005935586432802537,9.632019161374805e-05,5.228535413523304e-05,0.0006404808436486218,0.0010779104195279337,0.0032414882548654667,0.003548932431993171,0.13349025492433453,0.03759991347722109,0.029379939977750156,2.2436909436972378e-05,0.0003085040832262316,0.0003015950116145197,0.0005064376894869098,0.00426842931637058,0.01922734178716211,0.00010640718830017836,0.00014720930850250282,0.00030848850642035383,0.0015110010730193196,0.004732908833389954,0.0012221591905161521,0.0008223706493565726,0.008260163148641312,0.0008500733667133397,0.00034907661958214875,0.0009651500530896838,0.001232895344036148,0.00078896644634712,0.0014214060724641196,0.00013198180295856794,0.010135931152433589,0.00029116111430092545,0.0018642465284083643,0.0010354105155380635,3.948832931914835e-05,0.01336928034157681,0.0005809620566330487,0.00561391661645093,0.0037414807092636003,0.00035731736682176926,0.0009519490172661858,0.003393151755059613,0.008577427685560395,0.00015601505136312585,0.009811311857999647,0.271420876284291,0.0034454750519193984,0.01663955350646171,0.0005246535445690215,0.0034438808952959488,0.0017054205508987466,0.005742533083599544,0.01645565388999019,0.00027825469331308036,0.00036924894912888516,0.00024249318311437437,0.0019675580632430496,9.47618447501471e-05,0.00019839064364888414,0.00038055822069165237,0.0015092474589045596,0.01412049610551151,0.0010875833283601442,0.0002774312637680578,0.00015938323343738994,0.0008010722668458896,0.00023777861336334296,0.00016147871368064407,0.002900088775378564,0.001935044340286641,0.005199710086236369,0.0052187250221233765,0.01209347287587182,0.0027662061929364583,0.001851372822103156,0.005122250252678683,0.00403317559937266,0.0003604996102905387,0.0025429739110933492,0.06204949201725546,0.00669294625805028,0.0064814581012479855,0.015797873389648824,0.00012251758990837718,0.00021778228249383548,0.00022349769525643263,0.0052136089184612044,0.0004071494024191798,0.0009326804656405132,0.00830328388706562,0.004616484245555826,8.215099343289018e-05,0.0036546778441284406,0.0004084898217321265,0.004217325224726937,0.0024940294826145243
ERR011091,0.00027503296953386734,0.00024360457221176196,0.000764752463790364,0.030414890734638194,0.017712181847369782,0.029846742707118675,0.0042909001424272725,0.02557979393462571,0.009921857430361426,0.002090399900594111,0.002782009432752609,0.003715716079441858,0.00025425375760835205,0.00515036111215986,0.0020292497917691063,0.0009461356044803424,0.0017542729749623694,0.0008911766723030671,0.01672624980559111,0.0008734301415786427,0.0015324283351141454,0.001290573233042752,0.0011472391447331456,0.0017469818540594856,0.0002057380373394138,0.0012022358430034215,0.0013098777863200103,0.0013132053809803146,0.0040820113175022215,0.00652151317739727,9.475856414102703e-05,5.936700440187937e-05,0.0006780388453593231,0.001030475344837549,0.003488164089916142,0.003813916536629151,0.14730664892314602,0.039344705464945576,0.031235536134846396,2.0397097107932333e-05,0.0003375258104178497,0.00029619937181920436,0.0005089547477200414,0.0037687073616526805,0.012398897426863339,9.756039252178342e-05,0.00015997238934544988,0.0003078254834356819,0.0014757490299690099,0.0050784623830200425,0.0012060202803096498,0.0008600593027665108,0.008561873601845398,0.0008155394547803515,0.00035637904269536735,0.0009560156676926659,0.0012634862113496674,0.0008251285716225472,0.0014824236651920202,0.0001649699494506822,0.010300270420077091,0.0002903997089459097,0.0013473500919301722,0.0011006850616636897,4.844952167367092e-05,0.01295422218330262,0.0005529260854636166,0.005425163306779462,0.003625300829445618,0.0003339833263680727,0.0009307990216712819,0.0032797101956770895,0.007810457513426243,0.00014505289524504604,0.009554135604676335,0.26801210552972504,0.00343672786308519,0.015090957261100525,0.0005267523377264453,0.0034909883410052995,0.001746797929534799,0.005755314128951877,0.014911271779549306,0.0002746444263482934,0.00032234744626043275,0.0002685207553619615,0.0019826566375387078,6.971063358965203e-05,0.00020676960439520737,0.0003166724132136267,0.00146517906562669,0.01482204887170968,0.001010313916499061,0.000260377416748669,0.00015075450505256535,0.000673108880903726,0.00023911071999441127,0.0001775172977134873,0.003179127049506511,0.0020535847860819944,0.00602027244208411,0.006055685150812744,0.012791534079250376,0.002992262684018616,0.0018861756250654644,0.005593010928706256,0.003835689503550633,0.0003401320981668786,0.0025070693559181576,0.057998338401254006,0.006332649923965018,0.005551044237873837,0.015111912878289894,0.00012010757330087133,0.00021041382621599417,0.00022954159336303483,0.0047884486879335225,0.00038231724912496975,0.0008674065543052954,0.008713834981950596,0.0048206150945985056,7.235083248134143e-05,0.0036657249082641934,0.00047595747120961484,0.004217995883182084,0.0016686683369331009
ERR011092,0.00042719114958039765,0.00034881360693738973,0.0004462242745530481,0.008303320554527505,0.0004100460623783405,0.000964546132847162,0.0022886457993801907,0.03563819913543261,0.0022224440414576616,0.003813450139695703,0.005057661419769194,0.011940613796677263,0.003451777835009695,0.0004583283421493757,0.012464518162938823,0.04376835041370526,0.029749587189619755,0.01972347049638946,0.016694188279459045,0.001335094964096033,0.0069691115479141655,0.005975333675153059,0.004226058890175216,0.005321882758480426,0.0001989721938048192,0.003989998645364292,0.016140051729897097,0.016174521576619694,0.0015215245219002453,0.012154286663671098,0.00011076831293964716,0.004977715478790158,0.0039162970071524895,0.005050528615836051,0.00745147557914701,0.0066363661745641655,0.14115753128320765,0.03861668525324171,0.03921088811058006,0.0002548410671904535,0.0001486677218710786,0.0026855066012601075,0.00042710371487797324,0.003521825183220714,0.005732806928526526,3.695616957310866e-05,0.000268391258885799,0.00017685117348648175,0.0008559162431049561,0.005476739067367209,0.000812648344771274,0.0003085761353325994,0.006246047024969893,0.00037714180488149327,0.0012637893496687176,0.00033109620730250455,0.000572159590500449,0.00014829026724189092,0.001718663784887522,0.0002813950746663561,0.007546846517587492,0.00025067341997979565,0.0001445973635426102,0.001562519506295944,0.000711913034490125,0.006748942525012808,0.01710728622754278,0.0014370968490248523,0.013009776859122813,0.00017904454403879416,0.04292361630035747,0.00253932436644756,0.0032640632830689444,0.0001606423070113794,0.0013907481652596708,0.005102804434661512,0.0010498629757283457,0.061343522769037956,0.0007231740023082152,0.0015959552239789949,0.003261864994192692,0.02624674269271238,0.019365274144214597,6.526920751681578e-05,0.000203322604049232,0.00032236134777752034,0.0038615748483564727,6.552391870128302e-05,0.00031875563885390266,4.996582465078512e-05,0.0003321176146464987,0.02938974396967357,0.0006501554726451871,0.0005254944467716552,0.00013234229113341916,0.002183410756879794,0.008290152593168466,0.0006154935897697575,0.0005356405829432402,0.007484241357857171,0.007612253487133796,0.007627112608965955,0.013494886726284551,0.007484524937754514,0.014233165885637708,0.013620056937801248,0.0005848996753510316,0.0009381298195472687,0.00418746551313056,0.024608721318861052,0.015844710565992178,0.020989607309322783,0.007846274303655051,0.0010487657432486734,0.0017811009415584116,0.0004967239657810337,0.0011609428640826144,0.00020908763393931397,0.008854765518627173,0.0036551940660492182,0.00889764904373401,0.00022709946909701522,0.0074951132725218925,0.0006526121351142913,0.002659566401534072,0.00014582875563226572
ERR011093,0.0003520057633425395,0.0003268083512717792,0.00038305610585359943,0.0066123931753708344,0.0002865192422814963,0.0009850877632563535,0.0017999063386424396,0.027337629595400145,0.002436559697435824,0.0033602177335912546,0.004679918282658766,0.011295609110305105,0.003606517698637951,0.0004867321918119767,0.013300177284928773,0.046065856364235686,0.030161043977141568,0.021157555113748623,0.018201737107132684,0.001464739114787011,0.006418225284719377,0.00609557478406518,0.004337202247707377,0.0056845279058736,0.0002145663015854225,0.004388729120849832,0.017419976798835897,0.01745961257827696,0.0016395826945736812,0.012998167246098659,0.00011012456965767188,0.004851416293257535,0.0038604367402734134,0.0055007904434429145,0.008160328321340473,0.007175341940829875,0.14201961326317322,0.04204172553596917,0.042373851719133354,0.0002432772679760595,0.00014464904366059888,0.003038691417283648,0.000406785518690511,0.003738027734991576,0.0061242391248213365,3.827236038942172e-05,0.00024130133319722654,0.00022712740013484318,0.0008125036173608397,0.005628319692798901,0.0008450624811960619,0.0002888440347349492,0.005426590045378237,0.0003612054326027706,0.001177797702079981,0.00032446922712526914,0.0005789100548995431,0.0001439769872515077,0.0016203412991036422,0.00024277343621555177,0.006066262306656666,0.00026270782741367885,0.0001482805408541945,0.0015146290210297673,0.0006864677726602478,0.007308799549044339,0.01768435532704654,0.001635355165915542,0.014371818018909086,0.0001840140423945034,0.04826082945940576,0.0030123722471480413,0.003579981113360304,0.0001511248723152975,0.0014680496143963,0.005355228458755387,0.0012305328842430816,0.05148255618590264,0.000736913674435387,0.0015140728134901188,0.002904884960044516,0.026195940313242568,0.015774800898631525,7.319212131936832e-05,0.00024975189048932224,0.0002842140454752427,0.003272812201279659,6.459332973066241e-05,0.0002771314957458651,4.0953560939456525e-05,0.0003321624064493907,0.029752925710591138,0.0007635644705136234,0.00043398902288842767,0.00013140496877657727,0.002273249119607223,0.008331944905080201,0.0006357850614318869,0.0005635092090987075,0.006900823209113186,0.008172337456929137,0.008184473776483263,0.009257749083161822,0.0074973225632875215,0.014035115365114332,0.01403214182791137,0.0004493075579701186,0.0008879021857132923,0.0036469926613659997,0.02770723022672692,0.01525084443723596,0.02231384551701168,0.007949230693291181,0.0010291971792828149,0.0017571724628627063,0.00045515976913479644,0.001359251079123194,0.00020565130320520888,0.00939379686733941,0.004096852639558238,0.007575100289040522,0.00021235367678350584,0.00649134070686509,0.0005965152668193266,0.0026700522576312783,0.00015805034093524482
ERR011094,0.0004554055620489927,0.00028479586918164984,0.00037886529116071,0.006985627048373562,0.0002907205703953437,0.0010491050316808871,0.0019291743944488595,0.029245524986123574,0.0018770964758544392,0.003803959121449774,0.005556770613075342,0.012596506466152041,0.0038695797863540636,0.00044347535906565284,0.014768055751403305,0.04477658188415035,0.034474613940551325,0.02246065261445737,0.019272675348873124,0.0013458331347606426,0.007604166105587481,0.006791949174379008,0.005123388959287521,0.006107661027269591,0.00018561763778374553,0.004520505318414062,0.019221779148818334,0.01926243224475379,0.0014427619142551571,0.011596145689753807,0.00012369928675264218,0.005512295338615971,0.003998137810335754,0.006025367969768697,0.008769163097626511,0.007707097556057015,0.16523257563590166,0.04512677719650144,0.04544533186487378,0.00023157281371642913,0.00015051154051616095,0.0027227549401147868,0.0004628280251607713,0.003468802419736863,0.005198909511162875,3.608217785050796e-05,0.00024251942381015203,0.000170401699140851,0.0008628237395314447,0.006344935953406281,0.0007131837168334515,0.0002630860690194801,0.005776184437766966,0.0003764383749493271,0.0011893390443327458,0.0003446255730062277,0.000547822278654642,0.00015578740494054838,0.0019893718783296024,0.00026632239128115,0.006256998925009235,0.00025699227682325713,0.00013833678127338225,0.0017078518241904546,0.0007800483201975746,0.006945265615769077,0.015419598209174375,0.0014547221501472782,0.014888233971721926,0.00022488419397031795,0.03361732056100162,0.002541682309047989,0.003015157966441101,0.0001334223307352696,0.0013653250445949208,0.005003154089810066,0.0009181859960335202,0.04435681014998729,0.0007969780416931451,0.0016849631268180266,0.0034251193191308497,0.019955105108803585,0.012941565658531115,6.485408618953106e-05,0.00019790333004573782,0.000358944480334382,0.0035782851393965885,5.1368591507178755e-05,0.0002828614701241764,4.666936948535187e-05,0.00028297093573884937,0.027572346864540433,0.0005192154856448741,0.00043556669395400626,0.00012991415574201893,0.0025755987418913753,0.00892218432190815,0.0007013653871510934,0.0006290811117179393,0.008276221292039887,0.009953150981514263,0.009959149762857038,0.009166852453421548,0.008960035343707486,0.013596885712022427,0.016301699739800037,0.0005250330260479561,0.001027066296306704,0.004113623702788094,0.010505288395512787,0.013291321691264311,0.016505348982721085,0.00748549517768824,0.0012384161306376186,0.0018513877437128221,0.0005163417056936768,0.0012354982527656951,0.0002113256207555993,0.010423717319787702,0.004563121094192564,0.008438802123845346,0.00022074773865524806,0.006735634066202988,0.0006404579373045407,0.002815718141247412,8.863179167169018e-05
ERR011101,0.0005411163208208588,0.0010225417036913082,0.0006846231319953968,0.03374673566959483,0.0006936112015435089,0.057022546653232795,0.0012878876870691235,0.0023929542955542526,0.016421140527225816,0.0002837236589308446,0.0011993731288772993,0.0016381272802241083,0.00030757392848854235,0.003589024410858178,0.0044168307572432005,0.0002016019740544461,0.0013787640174084941,0.0014744707199447914,0.042821366186925676,0.0006923635035227173,0.0005674850414277375,0.00023128801142921116,0.0002694135836977258,4.2948025609924056e-05,0.00032642547677163723,0.0006291543516199058,0.002944555218637357,0.0029489722640578687,0.007401025406638465,0.002201843161516128,0.0008070442137467161,0.00022644901400719616,0.00045725626653374865,0.008375797753492377,0.003252624950782565,0.0014484403032448876,0.007966820421100421,0.03383727538162232,0.02320143972502181,0.00042590614086701915,0.00017209931816448743,0.00035182886076913256,0.0004861561333328687,0.006393776175228507,0.028191388599083437,0.0001271256119863444,0.00015102182927016555,0.00037339744713459235,0.0005201636765982071,0.015712116335994,0.237230586920668,0.002192130170710926,0.003353786279706056,0.0004769711641019244,0.00040140344744514657,0.0011703243953626427,0.0006008144984278598,0.000463125601304376,0.00034298984025019617,0.00023926999491494542,0.0022254259509130675,0.00022691179612261436,0.005301911402699106,0.0017171760810842037,0.0002741399349746142,0.014945863131087901,0.001107459837924844,0.007264193133523447,0.013610655535359948,0.0003464503609926091,0.022757401348716757,0.005543251851530093,0.009933745155677987,0.00021583051774970864,0.00445705693624329,0.006007784796149048,0.005265163104020426,0.025551018739966024,0.0002691855864327044,0.0012555327679268755,0.0014307882584241335,0.013058178134919475,0.01387670994586044,0.00019682163051709434,0.007537260809370832,0.000427766521341648,0.003980429078839061,9.810744559357536e-05,0.000174339742194326,7.889248656187467e-05,0.0011956460600517178,0.06450539594066788,0.004905494964438798,0.00018933059157104568,0.00043809548825940095,0.0006738370743528307,0.0032764598562632814,0.0002489493191879182,0.0020051950874848067,0.0017776053306014887,0.007040494597553385,0.0070422369153490426,0.0032237055774046747,0.006536133892562771,0.0027791422350467794,0.006336976326916566,0.04972418991791424,0.0001687466300662342,0.0017239323761142824,0.009488062566422276,0.005299647295726771,0.014317086480912096,0.028074642633004018,0.010847235659374519,0.0014295003914186338,0.00039784385953158923,0.006568254336094335,0.0010704168101555171,0.002027341032948096,0.0011448505716360829,0.0014635093385949685,0.00013127095507338576,0.002615899442238461,0.0004938048605611457,0.0021736892341590497,0.011200906558139134
ERR011102,0.0005087796323370129,0.0009132840198093429,0.0008324052002801877,0.04613839302603066,0.0009180330365358395,0.07376970230910594,0.0016094432396783615,0.0031132204090882974,0.014335239167281716,0.0002933284234164881,0.0013165146641630214,0.0017979069360579397,0.000315980116616519,0.0034018251882090146,0.004260182883388984,0.00022023364602365847,0.0014493035106663723,0.0015479593467635855,0.040231170014306705,0.0006490678382321528,0.000550738973989237,0.00021887690577181498,0.000253309056885744,4.090241827025113e-05,0.0002980439300614704,0.0005725115711789624,0.0027968075870660374,0.0028087724010211128,0.007066115602485542,0.0021636693950090567,0.0007453867114203178,0.00021932117984103814,0.0004460470667469645,0.008576520552758036,0.0032050449098669307,0.0013934307555879585,0.008120311594196846,0.03247851839677072,0.02183579595035514,0.00042491898142844333,0.00019386101446810383,0.0003130670324396186,0.0004779515436518813,0.006007739594977277,0.02589220767465937,0.00012802197435628888,0.00015238354920050348,0.0003655640628762891,0.000725218259653673,0.015801776904884372,0.2083387553662127,0.001960895557194077,0.0038473473062499227,0.0005454169268042225,0.0004515561435325016,0.0012022286911582472,0.0005976494700775698,0.0004316652914281916,0.0004238825787573433,0.00024443531399375205,0.0028112211924071254,0.00021905871253177927,0.004442378292190497,0.0017304445993978636,0.0002835785382750566,0.013659777267880188,0.0010785050381939985,0.006858719898653605,0.012572961822531575,0.0003013188706136139,0.019676763902628302,0.00499506102087301,0.008865159223464474,0.00021941918232959947,0.004272488574366141,0.005583468073881412,0.004871763259272256,0.03270426156496461,0.0002725149762841688,0.0013761540457795686,0.001685280034069308,0.012617576502700864,0.01888975194265113,0.00020395661492399663,0.006695285917271576,0.00042209788135157085,0.005048902191197357,0.00011747312594298306,0.00019759453127481022,8.492672966322259e-05,0.0011520356629330139,0.0661433904314299,0.004248262221935249,0.00018829537880024293,0.00044360152199964404,0.0006111874785961951,0.0033635964362838003,0.00024823230241019045,0.002129883551276178,0.0018380655953450927,0.0068850445334473626,0.006888176826920871,0.004129927385194043,0.006835309257854877,0.003002661862700946,0.006423917046272064,0.05533550450429215,0.00021602817001249516,0.002066156837076395,0.009000498486899645,0.005270020694320736,0.013779651535453,0.026890136756712767,0.010564577682111196,0.0014559258068626343,0.00042685353754076596,0.006224064198896165,0.0009513726119039878,0.001950574733377016,0.0011053056017752399,0.001945089417382938,0.00013808214806683897,0.0031218503042671915,0.000614788953978713,0.0020253586581148986,0.009690067534710524
