SampleName,Absiella,Acetivibrio,Agathobaculum,Alistipes,Anaerobutyricum,Anaerostipes,Anaerotignum,Anaerotruncus,Angelakisella,Bacteroides,Barnesiella,Bifidobacterium,Blautia,Butyricicoccus,Butyricimonas,Butyrivibrio,Christensenella,Clostridium,Coprobacter,Coprococcus,Culturomica,Dorea,Emergencia,Erysipelatoclostridium,Eubacterium,Faecalibacterium,Faecalicatena,Faecalitalea,Flavonifractor,Fournierella,Fusicatenibacter,Gemmiger,Holdemanella,Holdemania,Hungatella,Lachnoclostridium,Lactobacillus,Marvinbryantia,Massilioclostridium,Mediterranea,Merdibacter,Merdimonas,Mordavella,Negativibacillus,Neglecta,Odoribacter,Oscillibacter,Parabacteroides,Paraprevotella,Phascolarctobacterium,Phocea,Porphyromonas,Prevotella,Prevotellamassilia,Provencibacterium,Pseudoflavonifractor,Rikenella,Roseburia,Ruminococcus,Ruthenibacterium,Streptococcus,Subdoligranulum,Traorella,Tyzzerella,Unclassified_Bacteria,Unclassified_Clostridiales,Unclassified_Erysipelotrichaceae,Unclassified_Lachnospiraceae,Unclassified_Ruminococcaceae
SRS015431,0.0001401997020344636,0.0004009053093237347,0.00015176026600669356,0.05040948820569738,0.0023712519877657073,0.0013060419529543183,0.0002914405311239552,0.0019538083011002142,0.0009701573028690295,0.40730863702514,0.00865039245629184,0.0018250085094606288,0.007111410170566533,0.0001597730066914656,0.002132150842945246,0.18233519630209313,0.0009619789499591164,0.0016757041474222895,0.003302262264831224,0.005250993595397237,0.0003680424730554488,0.007000521507893521,0.00038851262794564864,0.0012212467040359836,0.017522113952034415,0.018324270258168022,0.0001187157902754947,0.00243554470974489,0.0003722854375231503,0.0007726625437576247,0.008894087848012981,0.004087747070287401,0.009294946474333685,0.00016602885263489504,0.00028737816821255567,0.0020855138181750175,0.004373046320918725,0.00010666915545054808,0.00024371772039007914,0.002912074492112162,9.137489807122264e-05,4.25156013513786e-05,0.0002586987136296883,0.0005175372244694173,0.0003194070669632254,0.011660681729282505,0.0026815925429069776,0.03160238831470802,0.00016696300890677203,0.005668136204211255,0.00018948971774254166,0.0,0.0024475470192470102,0.04604410522925132,0.00021514172946115494,0.0006870832619459252,8.163456178888912e-05,0.052050500011023654,0.03089666559129501,0.0012978952224304704,0.00028991270688197594,0.00092052235058728,0.0005968840375566854,0.0014525892929462595,0.0008092748242587587,0.0062727134033137765,0.0002564745262909587,0.036887318496120064,0.005911265958721424
SRS015578,0.00015055975066994537,0.00015728465430016125,0.00026426333911863783,0.0003547008006723594,0.0009904481773478691,0.003085211570024153,8.551856183499245e-05,0.0005606939197447174,0.0003372772119913832,0.7023544541780558,8.817577023079202e-05,0.0064160962375337215,0.01058964018530079,0.00020606385126133002,0.00026522065667648764,0.0005715507603260798,5.91604960367928e-05,0.0014062860491461419,0.0006582040497293399,0.006537289594557297,0.0,0.004066484010756458,0.00012940800885043437,0.0006238114312659486,0.02913217782970157,0.01432751881572512,5.2193673971536613e-05,0.00032551856596896604,0.0007114937798810452,0.0001962304535252837,0.003394945242148585,0.010631813650665008,0.0001489799579505132,7.337693686844405e-05,0.0001242992318616254,0.001428323874235545,0.019942287113564026,8.303445022736824e-05,7.252490615634309e-05,0.00024320192297024954,6.760443935207933e-05,6.003876241670306e-05,0.00019925891173692406,0.0007026304198545826,0.00034600992617472577,0.0007276228338969936,0.002081345290001219,0.005646221372501697,5.226883730667257e-05,1.2142122210651341e-05,0.0001814531142436522,1.1337619460898047e-05,0.00021305395913763162,3.898046083674215e-05,0.00016731294393833535,0.00019933457008191428,2.2985734911628302e-05,0.08224280860631383,0.036791656143745084,0.0008930775953268677,0.001996729750247812,0.0008350522390184711,6.527970269540536e-05,0.0011598994798737393,0.00019614355100775176,0.0020133767228678826,9.896714596765882e-05,0.0411000625764418,0.0010316214975778267
SRS015663,0.00013717062916908634,0.0001658667622923374,0.00021926975023410953,0.15316480586120307,0.0014309268111746352,0.0003281393477517456,0.00037408440042059296,0.0027654308660756614,0.0018072961900971267,0.43728283552336145,0.04276024897262151,0.0011322267074845484,0.008637622795653327,0.000459002944112421,0.014474676112819485,0.0011353189778130057,0.0013446768832818844,0.0017122029883222362,0.002099569058933368,0.0026693494741322626,0.006038823750074519,0.0037838375828875303,0.0002541603341204837,0.0004364424371207683,0.023798703648929834,0.028963259238180532,0.00022577637102885278,0.0006445365878989867,0.0006475737278019785,0.0016813606459510871,0.003884470773005746,0.008608099826405957,0.007578583106972121,0.00028089167468901225,6.322144822430988e-05,0.001397177122367406,0.013737407056606157,9.834832446133428e-05,7.799083939015516e-05,0.008433073550346731,8.29704633052477e-05,9.947761098171305e-05,8.592108338795367e-05,0.0017863735069614402,0.00120267595070181,0.019548116410562574,0.0033177786132844115,0.043369470961579566,0.00022753596665980413,0.00016395904930045728,0.000804665896739703,0.000307371428081653,0.004827570503277454,0.0027952270117085807,0.00021886985103226317,0.0008163853768524869,0.0003288565396390155,0.03429934988168254,0.03307242730385251,0.0010599991573334124,0.000512937079296356,0.0021167668225993133,0.0001861638008199647,0.0010438631893650567,0.0016497350769956105,0.0073545709477711,0.0008309362741790707,0.029374836225433534,0.023780728913198008
SRS015782,0.0003323688795634529,0.00023615700621908202,0.0002890917379543447,0.1667748818121686,0.001665173088465742,0.002286913966249432,0.0005332498992481577,0.0035022696788757084,0.0013134956172342316,0.29287966460333376,0.006925329639447284,0.00020821069763661215,0.009472583127768167,0.00020792275853359513,0.00431511493034425,0.0006605614916766951,0.002399944811338345,0.0023026069665626147,0.002963869993882521,0.005460811627250798,0.0007338479828536496,0.017680981662734414,0.0001870069182368238,0.0004599343510548642,0.012694177357325597,0.009881450051103871,0.00018087727780941455,0.0003863439342130296,0.00030278723951200994,0.00036328978524858305,0.01267540090665973,0.018132799969038386,9.000126436463525e-05,0.0003025277050710417,0.00035806809690166113,0.0021049335916404613,0.004336232218600755,6.147378707699903e-05,0.0005513573450828626,0.0035475067622644787,0.00027040333648168193,0.0001619936905501782,0.000703356760679834,0.0008210187369318897,0.0002536293878559834,0.015916124034952014,0.005437822840124591,0.0505715456525655,0.011926781964520789,0.07104399138622104,0.0001468159328481546,0.00014608525522066452,0.06659331178201587,0.002887070288216284,0.00025014596247946544,0.0006760890867732244,3.8230214666638426e-05,0.01261854066663597,0.04451120288231732,0.0012431477393541335,0.0005911064138905069,0.001063955507546478,0.00024242742013037266,0.001507397811080556,0.0011673631341940658,0.007801044797541839,0.0009124944298361723,0.10676916613187869,0.003966516211943477
SRS015794,7.365618981654104e-05,2.5955826140946002e-05,4.3315230362154416e-05,0.14149727752773997,0.00017194351156564494,0.00021517790557593118,3.087563353756047e-05,0.0008588838826327857,0.00015331399768749038,0.45187832606199096,0.1493636867263394,0.00047906487352615497,0.009083452238281163,0.0006149336161428243,0.003264342228308934,6.524864937765362e-05,0.0001234590774655308,0.0006524293070455363,0.0005694197106374077,0.00041363341045748484,0.0004858569709225231,0.0014071379097817024,2.645471065875493e-05,0.0003198190222273588,0.0010817791026633352,0.0019620183587071567,4.4501333730688876e-05,3.647126542280886e-05,0.0013367637684963383,0.00014846396113546754,0.0003350105299361655,0.0038331534354002082,1.1298068926498343e-05,0.0,0.00011107492577452863,0.0007793116848692862,1.66042048508056e-05,1.424046109426674e-05,2.642733632264758e-05,0.009285342302959668,1.6744370200227208e-05,5.1839084793624124e-05,0.0003927656275280606,0.00059353410424195,0.00011110057857996198,0.0015636984568153747,0.0023446614276592063,0.019832225830692735,0.00014813030633975451,0.00016334658891837417,0.000672177606954571,0.00017969392095171322,0.16354668543990117,0.007576001856618738,2.3238565637993255e-05,0.000551138799241966,0.000472629843634015,0.001983019625683764,0.0015735116859622545,0.001685014908554599,0.00013922806999443267,0.0002124019624259227,2.4396438151131287e-05,0.00020391717871663217,0.0001571727110498092,0.0012811355848758599,0.00011412074249752024,0.012538793220543227,0.0010075505043231343
SRS015854,0.00017100113692526458,0.00038210555508771493,0.00015977088407963838,0.09067392007256005,0.0020322948830285297,0.0019772801114706783,0.00017070031599700789,0.0020272034827591694,0.0007981420181914353,0.5792318054856819,0.0002314585645587276,0.0005812965808509305,0.009769887741349906,0.002356025481009694,0.0022857792234024996,0.0008011620366182437,0.00027947241774973477,0.0027741014201836706,0.00010944804655113453,0.05466751128914772,0.00015446867421346877,0.004376320390689512,0.00023296925399678446,0.00043817795853727304,0.007293510985817332,0.015067850574345393,6.041971062479964e-05,0.0009828720628590755,0.0002481343520929664,0.0005497617288078056,0.002986250735659359,0.0038667304067106314,0.00010126460152939032,0.00015419382759649847,0.00025621962580231976,0.0020232047052746024,0.0022929868295541293,0.0001179408696698058,0.00016515860341185119,0.0023238485804107497,6.501170927554503e-05,4.550796506779358e-05,0.001663247672659208,0.0008418917867631445,0.0010020192706495068,0.0013693665857110518,0.0024972865563882415,0.002353630951664845,0.00019300157775538703,0.0017833796422411263,8.745226345116628e-05,0.0,0.0019380260273104766,0.0003397863114595335,0.0001669381322210693,0.0008583797935264381,2.3163161198656882e-05,0.06877166913899324,0.017012854578513648,0.0007113467961696918,0.002245576149899603,0.001033569807082594,9.571185246586934e-05,0.0012009925377739724,0.0019038768758866422,0.0027246052003992286,0.001351366269593882,0.09067682709855293,0.0018708630625181744
SRS015960,4.7525634340487754e-05,1.7132809626712103e-05,5.438725914051483e-05,0.14017311879904296,0.0002592222863052249,0.0005086161202054905,9.858307483502399e-05,0.002154236934939191,0.00030050860939647084,0.6503464239090156,0.06833964280793338,1.6766878933662358e-05,0.0017406741758132444,0.00012994354934673006,0.004607283275788492,0.00040566206566701224,0.00011611926144928371,0.0006924794880221526,0.0008600171141088849,0.00148419665262857,0.0003555622502941577,0.0004994098549658835,0.00016082630925045278,0.00017028797776164658,0.001364563204975268,0.005456277551427257,3.2428661173240284e-05,3.113638848627326e-05,0.00021503853884586343,0.00016785481508088638,0.0008299641353170965,0.0011978855482301075,3.218882926162112e-05,0.00010896171650475372,0.00013703980484043989,0.001033582872107236,0.0005030635152837017,0.0001745388199919413,4.395871682993091e-05,0.0013490209085732744,2.3734078665532588e-05,0.0,7.315471247800136e-05,0.0003481425125896422,8.525299690972058e-05,0.007305396943810605,0.0029672697416816382,0.06808102903393502,9.046293649809508e-05,0.0030570677479791345,4.167732686268274e-05,5.4370016858719e-05,0.0005548454160689921,3.9239375061605046e-05,9.255248615761286e-05,0.0004407414539883536,0.0010659513884574983,0.011648806477429831,0.0023367483599935784,0.0008061949644369758,0.0002815951647128591,0.00020467482996834385,0.00033334606072043757,0.0004338670380607741,0.0,0.002836004237827316,6.75617266221215e-05,0.002368397845286655,0.008145784001198227
SRS016018,6.548389075898458e-05,3.659040411623449e-05,5.1227041394842045e-05,0.31499505655717935,0.00023224024821289746,3.298448714114958e-05,9.961272165739235e-05,0.0014175752041535922,0.000607211721175925,0.4071174708839776,0.12903607546229534,0.0,0.003906913553221016,0.0003168058496366475,0.00808751332712791,0.00026776459572953805,0.00012387135561281907,0.0006557265217020177,0.0007500088328335363,0.0004513550888663208,0.003770414414622666,0.0008168929009284086,0.00011022775460317644,0.0002685900110383483,0.0010706958805787768,0.0034247845446428774,1.4671633779310868e-05,0.00012104705859756343,0.00026662238681955154,0.0002497248314034974,0.0004484078566820305,0.005031056101552554,1.3907634716767097e-05,4.921041627888386e-05,9.198912548771682e-05,0.0009097425336988093,5.058061373774009e-05,2.269041303196555e-05,3.1615930653131045e-05,0.0031109663399714466,7.969093690366937e-05,5.2144369567294764e-05,0.0001280748519205092,0.0009579749417898704,0.00013397959275443134,0.009544206248981266,0.005033879449219988,0.05165208275766762,0.00036733448933636427,0.0074035802804597595,0.00013286559163946176,7.237002557425193e-05,0.001325378787878431,0.0025355439947767123,0.00018570258493889823,0.00028229284862426956,0.00041313069397035313,0.006257568213105464,0.006678263442451376,0.0005337743310762839,6.732511425418414e-05,0.0006094542963370372,0.00016138300772814977,0.0003481359628490112,4.3364697028008134e-05,0.003104163922524928,2.7819895951270496e-05,0.013303865703356494,0.0004393228377162458
SRS016056,6.931324637647878e-05,1.6718728212097812e-05,4.158364439180814e-05,0.041998160668131015,3.9660326249605215e-05,0.00011354120998231917,4.8187886186153794e-05,0.0005640470192686662,0.0001393994059097892,0.833033055580947,0.02819926643094041,0.0,0.0015909287944580255,3.2594983402561755e-05,0.00466402046297198,1.5345154951234792e-05,8.907738516330899e-05,0.0010348367132918897,0.0002520698214980198,9.583115399014373e-05,0.0008711254333354752,0.0002708385975034753,3.829718191631741e-05,0.00015453973549345025,0.0014403446746037501,0.0012540270855930945,3.3210603625674675e-05,4.0053177800760434e-05,0.0017294241192648528,5.589427377828848e-05,0.00020512609057521167,0.0017311293114647634,0.0,8.223473721588106e-05,2.375843643485173e-05,0.00042365723467004867,6.979013699422054e-05,2.792419858859404e-05,1.052638433413065e-05,0.011190803081430742,3.30772690989054e-05,0.0,3.156453503469627e-05,0.0003911875156662226,7.619145172773596e-05,0.012266567578064404,0.002466241941579092,0.03864282794679848,0.0003598320190424094,0.00241877315710469,0.0003279414381889682,0.00037592406435785707,0.0012706633346251089,0.00028550573019822667,2.3626444559922244e-05,0.00011645296334294139,7.884289131523241e-05,0.0015327451603959505,0.0015900187146889355,0.0013547581247422731,1.1291407365841984e-05,8.650393248149371e-05,1.653909205253075e-05,0.00010944456238160766,6.885708936352832e-05,0.0007709835431303913,5.851888603912393e-05,0.003470888541945276,7.388755376210928e-05
SRS016095,6.297558583258798e-05,0.0002756288810459064,0.00012421748204917877,0.09648421552591117,0.0022490392553546038,0.0009047270084783321,0.0004883156648957603,0.0013516179019869992,0.0006017846352495463,0.5157874870464019,0.005559932716143463,0.00021441626703804038,0.007677938670396871,0.00015362534782088435,0.0005637802294589799,0.0007154102819124826,0.0009461440478593381,0.004334522403169054,0.0008707778569899249,0.0026283124775149645,0.0005418588397547199,0.01158760720472305,0.00011405288693517138,0.00039344927192783,0.023087507683343507,0.005006948218488263,0.00026744104276239024,0.0005634114500924425,0.00020886048358238925,0.0006203250173677519,0.012252732489792965,0.0018799544387248805,0.00017493182465842366,0.00017006028110392338,0.00013928199070277855,0.004346593328128228,0.001872273036253776,5.982381457984484e-05,0.00015263291810954508,0.003496468686028986,8.56859328236062e-05,0.0002222753070262761,0.0004871717765309604,0.00036864552660701604,0.0002446080398730218,0.027698774244011827,0.0021072616056367656,0.12746638755398293,0.0006042820987585964,0.019987011207446535,0.00025820820501183146,4.6090755086891736e-05,0.001400206732259852,0.0017930031026135117,0.00011777190628998931,0.0007882343664843613,0.00020187352055838804,0.018344143548977204,0.01659386280016586,0.0008937765493754443,0.0007112696728829063,0.00034200678644853683,0.00010523983732463079,0.0014364783474446329,0.011730902292535907,0.005687948810933162,0.00670108991168754,0.041387476857596354,0.0032572285110545594
SRS016203,0.0003589513637538237,8.72082887057011e-05,0.00015260803677796458,0.17517502845041974,0.0007613690903568049,0.000992490843900115,0.0003748894770156137,0.000847664386939156,0.0013192595567170045,0.5737069824373956,0.0010843247320636636,9.639118196444954e-05,0.007275628665838996,0.0001160852685326253,0.001753082381902035,0.00028592547459092697,0.0011592821472202358,0.002226486679082782,0.00039821514245888155,0.004119078601815304,0.0005205682983789101,0.0031253950944187723,0.0002119104387592644,0.0005161734284773255,0.012752161305516242,0.03450639162630696,7.475720022242923e-05,0.0003922878956265591,0.00027510001141280784,0.0006693306494256168,0.006614863593498232,0.004304059247040183,0.0001078308274180832,0.00014738611493148534,0.00024255811746897273,0.003195098140071469,0.0007680490059084683,0.00011795300299701648,0.00017709523015178882,0.009240930516847488,0.00012384402310633096,0.0002774377830320663,0.0002756673524297363,0.00043648430846272157,0.0003707270852665224,0.0004038560123212238,0.003450703091271732,0.02324541628124968,0.0004873183349344422,0.0,0.00023397910376403772,0.00016352444932144904,0.010778703237560723,0.0009540541426016015,0.0002758692676297563,0.0006615916640249262,0.00020926397185663256,0.01085068597152942,0.007603143267459194,0.0008327603620584087,0.00020952934583297645,0.0010931110645238488,9.51213454566205e-05,0.0012224638782933795,0.00042197551091304847,0.006453762916291639,0.00023529348821977103,0.07639056152401622,0.00199229926424241
SRS016267,0.0012915068019893384,2.6231536881483295e-05,0.0001005328206358034,0.031721448384233894,0.00042789747661152184,0.000736329533235859,3.576795760471471e-05,0.00022228843051920341,4.894873247463869e-05,0.7016689480719072,0.017031759418271956,0.00023500138979537519,0.008279484633835698,2.302575529796093e-05,0.003812318356335779,9.614147576474214e-05,1.4025307671663842e-05,0.0022937756231145652,0.00015699164839306698,0.0006401991410036491,0.0007641775880973682,0.0007523759711674338,2.659637800147499e-05,0.0010590968642459693,0.004248049554755519,0.001175048163562653,1.3944616278254329e-05,0.0001526443350935375,0.0019852021224315945,2.5646177985582413e-05,0.0010966179890750168,6.366015575684364e-05,2.647172535055505e-05,3.4000510315042624e-05,2.63244688046564e-05,0.0012891120442902588,0.002869382322209009,1.4063270118762006e-05,2.702814132141686e-05,0.0009721323378609025,1.5513121830230432e-05,1.252592976689774e-05,4.3579226482222486e-05,0.00027578541368750837,1.8108353708952773e-05,0.003596242372752617,0.0011138726377037539,0.19048873399422706,6.564692039813253e-05,0.002423160555009644,0.00036825923190667617,0.0,0.0010714449611520529,0.0003297085474547689,0.0,3.7058179726444485e-05,1.680519741127937e-05,0.007363531382489274,0.000311816094879777,0.00011008688931619642,7.602471353931788e-05,2.134639367178655e-05,0.0,0.0021082704982983234,0.00043813026766310404,0.0019627896556418754,0.0003888717092208209,0.0018426537170146767,1.5836802746642656e-05
SRS016335,0.00020301786148843633,0.0006449449841706887,0.00011267957562992042,0.17251083355474442,0.0008295493853008603,0.0008189898113766159,0.00035165468725719583,0.005894632240567364,0.0020218405162817327,0.5191172026979629,0.0029550162474899894,0.000381913427366781,0.008385219091977413,0.00040173061634194075,0.00803560843930547,0.0009289839716283,0.0003811129764287626,0.00233439148423814,0.0008324200757755168,0.0033966708555964505,0.002159188795716603,0.0019022064918227562,0.0002885548500404328,0.0007112120226285031,0.013132570322972761,0.0286578416733151,3.773232997364213e-05,0.00030753258733690796,0.0003577661122524117,0.001078964683377962,0.006130620628033456,0.003558494321611195,4.7249378827278074e-05,0.0002315574948265818,0.0001608213638518426,0.003101706972073125,0.0015101264312352895,0.00012285583477265907,0.00016021124040986191,0.0029669093549119317,0.00018076962529015687,6.275348579171412e-05,0.0003240627282077663,0.0018161707405595058,0.0005182886637484798,0.01666707880728838,0.004108585429402181,0.024670199354035117,0.00026266681300938035,0.0003066984386440339,0.0001415533451258993,4.1802711027002715e-05,0.0010099973907899454,1.995453899184751e-05,0.00033707218941546546,0.000734954363523558,0.0002908416412138279,0.03456080625381308,0.013792297529449623,0.00071767482619084,0.000574982313082412,0.0008325423449503352,0.0001777697577509568,0.0011335712828545452,0.00090080353845812,0.00777185613710634,0.000493148206426298,0.08640795141130801,0.003980610741625849
SRS016495,0.00015140626904514866,0.0001064981508276841,0.0009211182336054773,0.012432563121688075,0.0024226569107411167,0.001217863254783657,0.002013892838458562,0.004150339141998737,0.0015343488330022026,0.08569717276422105,0.0003778258651321913,0.021111979894607603,0.06236230741166302,0.00015082210655935677,0.0003345770457262002,0.00036922010704061034,0.000564206438321931,0.0014248592174926794,1.2194820551415342e-05,0.0021413275980651163,0.00027220830508785593,0.001551717271054571,0.001077917743022348,0.003302309191149411,0.004986455524384336,0.01633325411952332,0.0002895165160237549,0.0004364843924794663,0.0006346823889680084,0.00032397107625192333,0.0032151224420754057,0.0028257189986086203,6.97304298851222e-05,6.527609300702911e-05,6.114554324274958e-05,0.002443980734738795,0.00023327495241650724,0.00023746771561198657,0.0010280796056124973,0.0002098963329187338,0.0003106716158474504,0.010236796588374572,0.0015243349934761401,0.0011444917349238604,0.00022712486669826436,0.0017175197786320545,0.0017569001241817394,0.0037952203562440973,2.5983661211016036e-05,0.005699492653211294,0.00017228391917727356,2.7280116780093614e-05,0.0004211675229599201,4.5943626743157925e-05,0.00039525498264713233,0.00048398156104089536,4.055073289137619e-05,0.008712400251999245,0.6943653333357188,0.00720646744001968,0.0006697769022758974,0.0007395912126413279,0.000932224850784992,0.0024478029735856208,0.0005294248123607029,0.004224988176268361,0.00039551738454649416,0.01134011816032497,0.001315966264839346
SRS016517,0.00016544597152367944,0.00011290354077482952,0.0010412846850487124,0.02028780678427967,0.0016816791477973485,0.0008204407133254187,0.0022350125173209567,0.007308809947269683,0.002556095691827096,0.06942037936586042,0.0003795934086547045,0.05031697950375341,0.050437745331493734,0.00018056778698853187,0.00039385116866168615,0.00036075036987051834,0.0009513013543742759,0.0020845750456008924,1.1187366728538382e-05,0.0018585526812198076,0.0003485621501720304,0.0012392513556413823,0.0014979648719683283,0.0018788356847026127,0.0050968754284155555,0.03606894288529555,0.0004715267948355106,0.00036520359195363756,0.001797291984437446,0.0007338795806422609,0.0035171839208820166,0.006245045750823929,5.182945856546501e-05,0.00011062779787917852,0.00010368911957841393,0.0032017207240132043,0.00019694233175237617,0.00023191615290379448,0.0012947428948427116,0.00025641818503667913,0.0007262009778507729,0.010800203503946157,0.0018308650254482129,0.0014590679535664533,0.0003151593989071504,0.0014411461384264415,0.00453124843583781,0.003338134306220629,2.3294203750196464e-05,0.005435471731610972,0.00033181939088501095,2.926456724320072e-05,0.00042631585315473655,9.56684158898252e-05,0.0006420569126681759,0.0008984863738812337,3.754680253396383e-05,0.008396573122951235,0.641557734199245,0.01487163142727523,0.0004972174751279633,0.0015632807393947542,0.001255943709712181,0.0023797178262430136,0.0003111183206186849,0.006718501611735444,0.00024133549804873143,0.010632030444168898,0.0018995525869419726
SRS016753,1.2786832533567102e-05,0.00018654540347218878,5.401531672721919e-05,0.021161775513021345,8.832677296673472e-05,8.34788086486318e-05,5.336709125535951e-05,0.00015095042122098958,0.00011026019915385133,0.8160267093801465,0.0003527747253994165,0.004133043813715064,0.0029928425599309626,2.8450171712851536e-05,0.0044199039796091,5.1922159957970455e-05,7.813669471571224e-05,0.00016792174226389707,0.0012545116716040563,7.968280676275679e-05,0.001522316097968793,0.0005893344727851526,0.0,7.779648224173468e-05,0.006325916746560061,0.000949730707393049,0.0,0.00023545021433519695,0.0006971897461784082,6.91014392597391e-05,0.00016336161941867789,0.0001710619046026661,1.15361190678962e-05,1.7865152707370314e-05,6.245622247797985e-05,0.00020319623287225636,0.0024966043546920474,0.0,5.84174488503338e-05,0.0013018433944926207,5.729605930091925e-05,0.0,0.0,0.00014274120330099574,7.449991207736705e-05,0.003577630736524716,0.001261169595502058,0.10509632616049093,0.00036335651238675613,0.007195172425745698,0.0004992076683091642,1.5132500946132232e-05,0.0030185707079540187,0.00036877531747990674,0.0,5.6433633125034014e-05,2.856289145238623e-05,0.0053166361865152,0.003047124998722266,0.00033979978184594037,8.846404755865443e-05,3.788608935238931e-05,1.2265376051058752e-05,0.00014395633515310166,0.00015174960785195804,0.0006003729955823281,0.00014936350725373016,0.0018683212844317375,4.860004436330572e-05
SRS016954,9.786501787524872e-05,8.785478844941157e-05,0.00010207884512020143,0.09609514383726525,0.0017795230088454188,0.0011962492518442975,0.00012974885748294398,0.0003303921052346013,0.00047511789734677745,0.6621052589282486,0.026737710658908374,0.0,0.0036672612981554836,0.0002464904650393639,0.000566574062015325,0.00023452531638003203,0.0004328253544442366,0.0006692151281183841,0.010400477223437248,0.0013186261181434079,0.0011465574658104114,0.0010635885837812636,0.00010243608075552731,4.6868417391804786e-05,0.0033564430641560066,0.032755998656484084,0.00014149927845145052,0.00013929155000150253,8.868417108348789e-05,0.00032958019437649103,0.001551437572692217,0.008987723979526976,1.446040187659516e-05,8.220035675593017e-05,7.413323803845484e-05,0.0006977455590655162,0.0030245435447958293,4.320084852244605e-05,3.10384078713228e-05,0.004177784177948161,7.27753455052714e-05,9.655229496567152e-05,4.1211528650841075e-05,0.0017883475276382964,6.979186224202823e-05,0.011289964917631925,0.0013542019884752122,0.03323132486690988,0.0005171251442783965,0.0024055712948967615,6.85825907808368e-05,3.129991536081696e-05,0.0037491104443440875,2.4155331316131697e-05,7.35762018706117e-05,0.00013809857674927656,8.436366481988864e-05,0.019320915950887294,0.02541577504925563,0.0007122418219864765,0.0002934856577808196,0.0007482317127175994,0.00039537403258771983,0.0006250843609432225,7.447521688078351e-05,0.002504035822567051,5.972131057054915e-05,0.030033737065861467,0.0002527147897854571
SRS016989,6.727131471055255e-05,5.467334346107964e-05,0.00019168540691106935,0.03102193380376631,0.0005087708702406579,0.0004710780643470072,2.28222493979943e-05,0.00017909439642586718,5.246583431496012e-05,0.5674500511472437,0.03539534683807463,0.00013504163844274043,0.0023491093791293436,5.355738278308626e-05,0.007124891639118892,0.00016443151855949044,1.6417599889070363e-05,0.0003089202782336497,0.00039316062929030203,0.0006486039570618226,0.0003049907225985884,0.0011889724376373911,2.448693923733696e-05,1.108690426143459e-05,0.0024446019810626524,0.00252264709972642,2.0860493748289284e-05,5.821062010652617e-05,0.00016526533301566764,5.047736741912803e-05,0.0004270685976234773,0.0011772875347410149,2.146855936910748e-05,0.0,1.3001728436761488e-05,0.00039301753595219935,0.00022452756468119812,1.58314092119763e-05,1.4691258404886556e-05,0.002348665606166222,0.0,0.0,2.301933008567631e-05,8.071114730024711e-05,1.6009701988056438e-05,0.00048702700135970603,0.00034530966984328953,0.009694660477783557,0.00046691213928873614,8.011563971569383e-05,0.000486333553982573,4.524806002905917e-05,0.004971497168300964,0.00078441608618489,0.0,5.3518956797411826e-05,5.477041057163448e-05,0.013027632662173222,0.29936262719134366,0.00023322149130195057,0.00036235169978833856,0.00010014560365488804,2.0768653757754355e-05,0.00012021637126214433,0.00012722400059460997,0.0013803669236333155,8.243650469363856e-05,0.00951559341342776,4.137915633496268e-05
SRS017103,0.00012795910725793596,0.0033660899050513746,0.0001111920001259847,0.1462140432755916,0.001655278374138866,0.001757428902173498,0.00011744308963390291,0.0004080124741540758,0.00024109146113539094,0.6200771406073907,0.023176463003297607,0.04028804318932676,0.0025695570339465575,9.285453485264835e-05,0.0032569152906386386,0.00024468967823039624,0.0001307167294260266,0.0010856599078315598,0.0037036332710792424,0.00419861240331281,0.004636205769582216,0.0012369854771696102,3.104447213549147e-05,0.000226673638870779,0.002546352307417912,0.006996405060028759,4.7752874790178765e-05,0.00041634273381555,8.574782218197416e-05,0.00016224923128601294,0.004531038772653612,0.004482961408259978,7.067508311870083e-05,9.444039364006878e-05,3.5997187994287856e-05,0.0007331095154102563,0.004725746062921712,1.610314925430039e-05,1.9911360313838922e-05,0.0040004355966467104,6.584803559224128e-05,2.0401453606859902e-05,7.603529599045328e-05,9.597634022150886e-05,0.0001258364222026791,0.007235620460802186,0.003948566281420863,0.04220561642050564,0.00021836575715856538,0.0036781015896490948,8.056502285150798e-05,1.787851982368958e-05,0.0009588662154115811,2.9951541942701424e-05,6.43832144836298e-05,0.00025602940715524237,3.8533268311330245e-05,0.004226198249614867,0.016260761158262756,0.0002464190814392531,0.0014794470801678366,0.000638239964111016,3.211695479262223e-05,0.0002600830308000498,0.0001847729405604023,0.0018051469260617424,0.00011273528015320432,0.027397734376385107,0.00032076755443380335
