,ASPL,Average_Degree,Modularity,Average_Clustering_Coefficient,Abundance_Assortativity,Genera_Assortativity,Degree_Assortativity,Transitivity
0,4.168609671848014,3.5346534653465347,0.37351018838907996,0.008793022159358793,-0.006380240206568174,-0.006786954460548546,-0.03641228036886653,0.009531374106433678
1,2.593469109113665,3.376237623762376,0.37287261031466934,0.006671381423856672,-0.006600674350861555,-0.006651017214397508,0.0007527488775983862,0.010135135135135136
2,2.6931991710296685,3.277227722772277,0.38410109436752293,0.032060348892032055,-0.006564290078229433,-0.010306170513424402,0.009793828697938082,0.02459016393442623
3,4.338164783686966,3.287128712871287,0.39251433444621564,0.012038346691812037,-0.0066118721461187226,0.0036736172194339507,0.014854299928926317,0.01881720430107527
4,4.286633165829146,3.594059405940594,0.34886809492369136,0.01507150715071507,-0.006108315708297384,0.003923936009658923,-0.04221618184111357,0.016976556184316895
5,3.1549150654413816,3.1386138613861387,0.4134233597707222,0.010195662423385196,-0.006449997496118985,-0.020172940293443284,0.058878870743964896,0.018537590113285273
6,4.66856381069579,3.3069306930693068,0.4012155330058426,0.01914191419141914,-0.006232805664546971,-0.02022020539544872,0.00828913540432268,0.01717557251908397
7,2.12899951925645,3.4257425742574257,0.3901525276487676,0.023455917020273456,-0.00619859890652513,-0.006923489644811681,0.11425707456241808,0.029229406554472984
8,2.657967931937173,3.386138613861386,0.3833658219623148,0.017479605103367477,-0.0063756743501716525,-0.0048586220629231345,0.01974248927038571,0.018421052631578946
9,2.6504962914485164,3.3564356435643563,0.40436473751533497,0.004879773691654879,-0.006445680255725361,0.001989664547959017,0.03592473124228847,0.00794351279788173
10,4.360859240069084,3.376237623762376,0.37297580860157775,0.01514615747289015,-0.006496120072188733,-0.01862536783990185,-0.036438847204900995,0.015517241379310345
11,4.566481628337298,3.1683168316831685,0.41217285156250005,0.01250982241081251,-0.006605850896508338,-0.020805328732219176,-0.13684582743988735,0.0146484375
