SampleName,Bacteroides_coprocola,Bacteroides_coprophilus,Bacteroides_pectinophilus,Bacteroides_plebeius,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bifidobacterium_catenulatum,Blautia_obeum,Clostridiales_bacterium_CCNA10,Clostridium_glycyrrhizinilyticum,Coprococcus_comes,Dorea_formicigenerans,Eubacterium_ramulus,Eubacterium_rectale,Faecalibacterium_prausnitzii,Fusicatenibacter_saccharivorans,Intestinimonas_butyriciproducens,Lachnospiraceae_bacterium_GAM79,Mediterranea_massiliensis,Prevotella_copri,Pseudoflavonifractor_capillosus,Roseburia_faecis,Roseburia_intestinalis,Roseburia_inulinivorans,Ruminococcus_faecis,Ruminococcus_lactaris,Tyzzerella_nexilis
SRR5898956,0.000914111461780289,0.010129216391499241,0.0002561904041202135,0.00034220381294695635,0.003868693815624501,0.0065969009659165015,0.0038460898114683405,0.002419789833628309,0.004992247838699285,0.00011623833824014605,4.601835758326257e-05,0.0019742734216092023,0.00022171725710241167,0.0002975804032308853,0.018758378583903546,0.0028491540054776127,0.0009027190332026284,0.00011672989575475715,0.0002820725028271822,0.018934889077260753,0.9126578510032602,2.6594551861517916e-05,0.005065372087065327,0.0004264789405905713,0.0033632574358277035,0.00028975460599238483,9.096998697389952e-05,0.00021450617655226152
SRR5898957,0.022929805792454766,0.05892495792558543,0.011111315651429905,0.007520976702469106,0.009127264894120538,0.10379848711869334,0.20699058197762804,0.00857574661592654,0.01908143249783223,0.0066501661878307925,0.001144493734879245,0.01021632940941454,0.0039342448123926435,0.008122113065839707,0.17384789452113122,0.07226210015810099,0.01324708284722444,0.008946725139812062,0.011840709821885781,0.002303971598974432,0.08860553420590059,0.0025062694462197033,0.013823457590085662,0.03169758178341653,0.061234378861329514,0.0355542292622956,0.0014998437778731921,0.004502304599253556
SRR5898958,0.011921523694117949,0.004058532996347912,0.0017736405650472025,0.14463682416949467,0.01831672865165525,0.21029138414159407,0.2989420893122561,0.0007357736251016319,0.03401972266010025,0.0007886704767369473,0.0001680869802027915,0.003567560595790854,0.0036500316172495034,0.0012122340250621125,0.07962312154720137,0.04584907793464552,0.005245098026600961,0.0004240922877350938,0.08701255953621759,0.004240972961857107,3.590884158707276e-05,0.0017717867589082412,0.006980053674051965,0.003696610393560347,0.02448665341434687,0.0030629121588244467,0.000816220529332437,0.0026721284243736683
SRR5898959,0.006164108753229852,0.03804381468301313,0.0021429409916711435,0.0025118928198181833,0.00972218195528882,0.05976195949299776,0.16976160347449418,4.961900556491907e-05,0.005113116217102446,0.002273312372592866,0.000221279521049931,0.00121148149161026,0.0011286020985606902,0.0008407986613282939,0.030521423514790796,0.007309134236588584,0.002041930934848364,0.0023951391979640975,0.02015261622770907,0.017201397734013493,0.5872294512376884,0.0011802144859012357,0.010092556062251136,0.0074772335323234854,0.011682462840377638,0.0012617713813363014,0.000419930840429357,0.0020880262354557636
SRR5898960,0.0053148171366101836,0.004133775956841032,0.0007893923248087503,0.0508898763387797,0.017840583697376924,0.01192932962811855,0.01196821301913608,0.1646601236178166,0.0006958485681076041,0.004131614203417252,0.00014122725830109423,0.0002265297073547962,0.00012895964842855328,0.0008453153182035245,0.0012608412921243642,0.0008315698460054646,0.003967940408925838,0.01327892893699046,0.000542130839422952,0.011687736644501288,0.4548638653750671,0.011148652004279848,0.0044876721263067245,0.008819982679212692,0.21428158364559158,0.0003720228439395262,0.0002027149269789752,0.0005587520073527714
SRR5898961,0.0035523985676921095,0.0011871695609748396,0.0024660552797230685,0.022834772551686765,0.004994684229380679,0.007159546890081705,0.00897033143977602,0.00021387335044832087,0.0013074342342084902,0.0010495997072560053,0.00015199749086277275,0.0016993122685565515,0.0003909592756668571,0.0005311688473730716,0.17612704792345718,0.02833908796537083,0.0009208874478812615,0.0003474162031425028,0.004300698777403176,0.011092081472312902,0.6659952780897958,0.00018873548570874058,0.020499839530697374,0.005557104661702642,0.02585030213395447,0.0009906272650522594,0.0004514113847513651,0.0028301779650822603
SRR5898962,0.00012586497049391096,0.0006045471608001305,0.003760498597233415,0.00011750118760816509,0.0014567911271535683,0.01212210810109878,0.048721341806125175,0.00010908295511596736,0.0021937850074256436,0.004738226827653684,0.0002999670496369998,0.003763295491614084,0.0009237074011777264,0.0023494378261754165,0.04054166093326259,0.01921827405397126,0.002190736140085396,0.004900875130514243,0.4297972210958841,0.009182701938803942,0.34457387710355153,0.0010566189482096495,0.01497162757394507,0.010352483176982936,0.037650946680243824,0.0013332211716432223,0.0012229396284782056,0.0017206609151113712
SRR5898963,0.039731262622440554,0.022057143637947096,0.002190047430556984,0.41914906089666526,0.012735230479782115,0.0315432382433855,0.09506849143037686,0.005899627438600047,0.005289984458948552,0.0013119250755804451,0.0006462165240164767,0.01732613645916169,0.0018696888355873278,0.002138881437778456,0.20582164354395507,0.05105181692521197,0.0034687304434071024,0.0004933193738899844,0.013236683528233916,0.006111004900850215,0.002365651249164406,0.0003073309495457754,0.049749589251391994,0.002631905479739928,0.0028171183032832552,0.0021077036146770287,0.0008838993530907898,0.0019966681127313404
SRR5898964,0.0001905593363576381,0.001467575508335654,0.022876308142247954,5.0286085719279005e-05,0.0029740389248455613,0.007893632995302973,0.005064628298344583,0.0005191488094562163,0.00038538615616581133,0.00013178837730463096,5.1111018261859255e-05,0.002701518888803113,0.0002167860003609877,0.00021245661715995473,0.004332915552626706,0.012092291307900313,0.0002445465980799444,0.00015639026809448483,0.001866531003854725,0.024177007079541867,0.9011871378533974,2.6428046268506792e-05,0.007981743439448213,0.00039549139085662694,0.002240786491827356,0.0001824617818913746,0.00015820360137071447,0.0002228404261753315
SRR5898965,0.006959138948641901,0.0002390822218634165,0.003235774686329467,0.0028750417589226748,0.006768308027985893,0.07593117997106481,0.054648886849657644,0.005583018142075826,0.051557477500020446,0.0038507134049426696,0.000760746634191364,0.010010801816682782,0.008276561492153046,0.003243742678211311,0.12255719115742301,0.05090983771350012,0.0034521855944440473,0.0036532721095889707,0.01858128589106451,0.15412127122197497,0.29287770037490624,0.000772171304449072,0.05475958508794416,0.034686117299081824,0.012015512439043188,0.0075258994661259486,0.005243895204746091,0.004903601002964527
SRR5898966,0.0008986316403701481,0.0007700432470327646,0.0002033810746266137,3.248104359558649e-05,0.005054879897384743,0.004814908764381812,0.001680394536599931,0.00151172054167835,0.00024936896389391485,0.00019266918138169934,3.1214868385060545e-05,0.0004405780125267382,0.00010518309921895708,0.00014832472475576945,0.008927186429588972,0.006302219174921195,0.00011795789669495358,0.00016283344873370702,0.0031315537295236984,0.020035190503290588,0.9141062614118425,6.416546392568654e-05,0.02781421387888184,0.00029080058737577396,0.0026200868273746117,0.0001951787385912666,2.9754839952338555e-05,6.881747347076004e-05
SRR5898967,0.008773880568984347,0.0028208324784957297,0.003867395785654265,0.18047487633623208,0.029637612177882258,0.027202387395611653,0.01816707627942355,0.015955397947860554,0.0038650470740430576,0.013130553881830015,0.000244182508619724,0.007769258121124583,0.005570216997526032,0.0013319539151422399,0.010349617011304291,0.13245062583633052,0.005500822365531844,0.025343363763593255,0.126352535268399,0.010706028469305474,0.2678318879963748,0.006254037326822545,0.04965209773675589,0.006748434177967864,0.03074806250082282,0.0010012866069216717,0.0008954988328312743,0.007355030638608551
SRR5898968,0.0009623511572625675,0.01988182579458856,0.000152930685625252,0.009444836064666942,0.00282528844317197,0.007966511597884883,0.0018539840186113565,0.00023129520670398207,0.00021113905997587336,0.00011369132159704035,5.311437076273068e-05,0.0006397433329363482,0.0001611351156528288,0.00015616274720521548,0.0008496518023088473,0.001464729793100132,9.322832965997026e-05,0.00016144602559138276,0.0035770547508822033,0.010802398492633295,0.9327562096219647,2.8055879362729364e-05,0.0019816640579611265,0.00023720526201234722,0.0010927943052884649,0.0017137603569734427,0.00030184932914803194,0.0002859430764680337
SRR5898969,8.930870771937584e-05,0.00029758664766188476,0.0002969393525751,7.333868940231316e-05,0.003159055054817936,0.002144007269575226,0.0009979292009946888,4.086624868873017e-05,0.00017781785297305003,7.990487659966456e-05,3.171258232645563e-05,0.0011110099367963543,0.00010901203953284707,0.000150928997818007,0.011178873111862121,0.0030520666013954755,0.00010815739450526174,5.236821133193113e-05,0.0016512209543810747,0.014528029329864427,0.9538992530686292,2.385409751953423e-05,0.0035305375262657647,0.0005685197087096758,0.0014783231861951066,0.00032983876371450716,0.0007109410218958541,0.00012859956624826894
SRR5898970,0.021298114636160125,0.05126420527283172,0.0029721135292616204,0.07203291334519105,0.03908166834769602,0.0305112837508726,0.21153508340171218,0.012205369048390919,0.004832630003241421,0.004380483908933872,0.0007531090694569324,0.00608974911445524,0.001542044408186496,0.0020115369130778633,0.03033184601803232,0.016945238047496973,0.004061208172928879,0.008359843354877678,0.09869463531074951,0.017361364822000402,0.2360373001180585,0.0013304597078775825,0.010390707926901208,0.013020462734812745,0.06988861026631764,0.0019913475390062564,0.028287312056096726,0.0027893591753756124
SRR5898971,0.002425211102458234,0.038817314659297206,0.04048542038283603,0.0031753605984509896,0.0005448685157752184,0.0010656484037458167,0.0027855461890601697,0.09899245963681405,0.026091991545885176,0.0016979570619998436,0.008987192407416602,0.022864464015345334,0.010465812792990999,0.0391945146701989,0.10177557525859365,0.007581121197763317,0.013475350647369029,0.0006305615342055397,0.01455498059522377,0.0015405321874426925,0.10634754635838517,0.0022070630665060108,0.08463807007329811,0.030699578767196114,0.03849148280548978,0.13217700512468938,0.016513321520074908,0.15177404888148793
SRR5898972,0.004750190085524324,0.0018870073689121534,0.0001982938118514417,0.01921459379212045,0.0059153879732006245,0.008061782232430469,0.002655200701885762,7.916754322662283e-05,0.0005009531280218565,0.00011034366513672826,0.00012222538886543245,0.003766388375173039,0.0002280220687850707,0.00021224875580475288,0.00842412141479722,0.016201739068573758,0.0002828829362737528,5.1855588491675466e-05,0.014829786239100907,0.012699599665453452,0.8841000311743072,7.120918423630731e-05,0.00043701995466777574,0.0007512713469905813,0.012474017407169908,0.0014530225061433878,0.0002698349135417772,0.00025180370931371273
SRR5898973,0.0145328090978758,0.004777927344227703,0.001798568709213998,0.5938996786646557,0.011754339457478762,0.03364491466095101,0.14900938633132063,0.000588100607570218,0.002837695717170413,0.0005990854126398654,0.000166880716115738,0.0013096468681634962,0.00048334061004627203,0.0008140287897643009,0.023582486452186288,0.017071496053378175,0.0015602596842944861,0.0004449754922005959,0.0050378688753635655,0.05962257099825705,0.022279039150976194,0.00033135313823424095,0.030024211607345908,0.018917685628510855,0.001987633042480857,0.0010131320174730336,0.0002713085880442316,0.001639576284060563
SRR5898974,0.11662751098111426,0.004990991534964514,0.0014214166144747033,0.12273414648125251,0.011564033362744868,0.015283579432306212,0.03325697896654951,0.00013016239839543626,0.0018062546055064197,0.0011848706991449244,0.00020506725159217417,0.0010273010526898679,0.0003712392443031668,0.00031633063535159385,0.028571273075129574,0.011157056543836927,0.0007465524295074971,0.0009948451206963887,0.04285874372001775,0.03004599457499647,0.5439635678613639,0.00015075217922959794,0.014461295179495291,0.006434021613202637,0.00795234514659967,0.0004341953619455667,0.000229847438903134,0.0010796264946852823
SRR5898976,0.022151635000609297,0.0022135369794313697,0.0005305966937825716,0.028549092109057837,0.011656378207751833,0.03407956541608709,0.02455269278176517,0.0010541572747668018,0.001115519968122662,0.0018499896790932244,0.000163049902485518,0.002228497227939179,0.00045073598585996784,0.0005495055631829238,0.0007906448746050142,0.005172598350929376,0.0008265568758606174,0.0017291110724532357,0.012798759516301692,0.020014083456519522,0.8046053899873623,0.0003966811949218922,0.009230219582382156,0.0031996278891040656,0.00833556237935018,0.00053187528229691,0.0004515734093836664,0.0007723633385938231
SRR5898977,0.0006486538951789797,0.0003175412453924958,6.614561727345366e-05,0.0004069934918958743,0.0034014634526757462,0.0034556212618887185,0.009718905147734755,0.0009921851672746115,0.0003888529785771591,2.3529914928012768e-05,3.969063134907578e-05,0.0008556755764748878,0.00013967757200256535,0.00012377522121171685,0.005068659156316997,0.0014926408881491366,8.523885126860808e-05,7.513369793495943e-05,0.0008394836915913515,0.025910223970911292,0.9416957168484582,2.2573596414362683e-05,0.0012452314048717367,0.0007717398086308039,0.0019608259798413875,0.00016951673969429682,4.958752562260107e-05,3.471666643626212e-05
SRR5898978,0.0010874728429634355,0.000981861638527281,6.343093806145698e-05,0.0037989371293375334,0.007744413893095246,0.009689251569992868,0.0027103201070276,0.005353857397250446,0.0004896249234374496,0.0011274439080174166,0.00010797472544997764,0.0012572628226361776,0.0003124555270227943,0.00027116121321385165,0.00038462367147216385,0.04106885843370411,0.0003598193633798255,0.0010900439683040658,0.000751297754620968,0.029516950827876448,0.8889736457820339,0.0001305001792544447,0.00048312413716677016,0.0001604960146623123,0.0016237347049084248,9.792392583370797e-05,9.648983870712547e-05,0.0002670227620425613
SRR5898979,0.0012210497353640306,0.0021526051471819157,0.00013282782702300476,0.00019739246483222082,0.007617226949276508,0.009708817250141458,0.0041318697478798,0.0007014269675001702,0.00031639065338018584,0.00041581855229951367,7.269995115469728e-05,0.001146475063267433,7.405156808172066e-05,0.00011030605775626374,0.000502172419984555,0.03788858369723164,0.00028290288131321123,0.0005300846462497362,0.002631796193279099,0.017188274360319583,0.9063200025557845,0.00015724713271284295,0.0031661730560373176,0.0002924354957968576,0.0026040679824007817,0.00017794201043626158,9.795677809438388e-05,0.00016140285522027383
SRR5898980,0.03563645215297211,0.0015849695283081352,0.0012064716624247706,0.005735598016193555,0.025111045893968415,0.5689625472453942,0.09099115258813724,0.056700549548864915,0.0017460844702022926,0.0025964222726292826,0.0004014796328396947,0.0007905539263175348,0.0008536231589898877,0.0011176324061424165,0.035403430755810934,0.030022708356376084,0.0079273858645764,0.00711787341675339,0.032278475105717956,0.004795392223085241,0.00055877084785306,0.0011571537952100005,0.05369597898060235,0.007969248664323053,0.021471176808499862,0.0008311204810199386,0.002283668773310256,0.0010530334234768932
SRR5898981,0.00011449077342719219,0.0005389138779488135,0.0037798433076972108,0.00011433434930594123,0.0013724196859410138,0.011858958461818931,0.04802687882386276,0.00016361688967293547,0.002201465274859515,0.004595633049755733,0.00029756348860429427,0.0035509608581554882,0.0008970855108670078,0.002374306157946049,0.04028968787147206,0.019557213414687802,0.0021456356196952998,0.004787255791038753,0.4303971511150028,0.009248406448904912,0.3452385642361645,0.0010360003691385056,0.015096978861072094,0.010473705152356724,0.03764513151198444,0.0013490479868355368,0.0011386929516196975,0.0017100581601638706
SRR5898982,0.0007499359433519536,0.0013443630866545018,0.007655221675193444,7.343930181305362e-05,0.008735975339814222,0.009364328604238468,0.0036183361040111202,0.007485351228505709,0.0011920577626327927,0.0038208876306212937,0.0009912516731397586,0.0018709041982864598,0.0016818802348627822,0.0023137874223169725,0.03855943859410709,0.017344697532440796,0.0014511867462360776,0.005061725798380034,0.050305040183239294,0.04331204182259781,0.7746296083095437,0.0014013502386232965,0.0022360383463562324,0.002918439527647494,0.009227547695758405,0.0008279821945349632,0.0009058895308906023,0.0009212932742013963
SRR5898983,0.011717109220270007,0.012416348501422656,0.003049921531194869,0.022583890676826052,0.030886143216214256,0.022980700915384386,0.0029389377360049857,0.24508249601924686,0.014817833039555733,0.007874317930404884,0.004517752578617623,0.040090053000135045,0.005013321639999109,0.002027796658239135,0.06296613897952663,0.02083038465982398,0.06762516964347524,0.0032441110924290124,0.01287750351481505,0.0025130756565133134,0.012238355693394891,0.0066529854378820875,0.3499252698368442,0.00550195852251631,0.01926696419770952,0.0026863481780414916,0.002260009062290036,0.005415102861222584
SRR5898984,0.0006652076493252443,0.0028328876806939787,0.00047621151478312453,0.017741470195169768,0.004375550329244839,0.003757193840638671,0.005991686655512571,0.005238524940324357,0.000426057182523869,0.0010229656182694318,0.00016510989896989604,0.0016818342482609347,0.00023235800866595053,0.0010098894969982409,0.0026191092338753857,0.009214462185339684,0.0009544558381854359,0.001441101438378079,0.020757218731633616,0.010746552830568546,0.8589463226862786,0.00026460502140228674,0.03935236526964562,0.0010887602533529038,0.008033517844178913,0.0003159317810722336,0.00017499307531126734,0.00047365655139638356
SRR5898985,0.006780661678994979,0.00022010517882910217,0.0031146277679589044,0.0025926137499445805,0.006666457612575887,0.07520278904795843,0.05261006625623676,0.005772037729210711,0.05467322321480316,0.004022390956249417,0.0005796034375063629,0.010148739701672495,0.008160449276240336,0.0036008337814459825,0.11817197239117541,0.05190620852248753,0.0036738900084424637,0.003693143313235277,0.01904949792763647,0.15600484606961662,0.288315044097087,0.0008692668961080935,0.0576593725921446,0.03582787711891176,0.012880506707008436,0.007497432959718263,0.005043772490692228,0.005262569516108477
SRR5898986,0.0011619285472192966,0.002328088208935903,0.0001304168022026254,0.00015452247910904831,0.0077404055111292116,0.00980027386111876,0.004461504825363822,0.0006928188327006181,0.000283457592758353,0.00039307365667171583,6.1021175825464035e-05,0.0010583219538276853,8.430091896553735e-05,8.840488413651547e-05,0.0005083953671219213,0.039742870049034776,0.000264907922378493,0.0005388657069386327,0.0026944350364179683,0.017112470523342263,0.9042231921753279,0.0001438748857740869,0.0031092015512189926,0.00026254766142172383,0.0025541786489960347,0.0001868782214031835,6.644297500464229e-05,0.00015320002565503253
SRR5898987,0.09786707670637296,0.003474061069111334,0.0017013439597685432,0.006678950499568751,0.017760297920525983,0.03693708206262888,0.4808648858645876,0.14642102816374197,0.0019701737613653084,0.008168306741522975,0.0002534571638256989,0.0009451082274166549,0.0029855282875365314,0.0035453466321058473,0.0022291422196336987,0.041158655252209596,0.004865293149460903,0.02161033741802043,0.007127469664606074,0.009086905442450359,0.04009083012388034,0.0038664949289552502,0.005033435563490621,0.002429684245239817,0.0488647918495019,0.0012047261616679149,0.0012482451681441044,0.0016113417526600225
SRR5898988,0.0013726999053065765,0.0008575029497945253,0.0006586686978416238,0.0028228299528576316,0.08431901265108599,0.0015857151848422605,0.5255073587759603,0.00982525304829981,0.14664370392625492,0.0008614903560632633,0.0007689173078870642,0.001561362040083458,0.001931010869191351,0.0013663622487001424,0.001858280666979607,0.043331888643036595,0.002011965420051172,0.0002298059622895242,0.0015076865309363286,0.0034507731352722863,0.00029661274029452265,0.0013142834543454329,0.0021250508016787454,0.0018933192347452203,0.15564192354080858,0.001314025726615287,0.0008290368663876204,0.004113459362390157
SRR5898989,0.013274834387688887,0.0013963083906564499,0.009232467777500713,0.0009477023465958868,0.04083695024205539,0.016230637643964825,0.008170597400313609,0.02007542722320975,0.038307483459887326,0.0453842026864419,0.0019846151150666566,0.002709918726793743,0.006996718127017043,0.0028620785588546415,0.007368494335875454,0.07075030877482526,0.008371893438117065,0.05693420392740795,0.25718794813813944,0.04994993740690434,0.036067305065157554,0.018908766332552986,0.12254416287271558,0.033453129247060176,0.10597413495522102,0.004502183095270697,0.006551843550736799,0.013025746773968642
SRR5898990,0.014097115246664713,0.0012396621353224385,0.0007319068138053436,0.0024500167915392345,0.00618246137991348,0.00891887096546602,0.0037941369544712542,0.0010694160599591226,0.006114741190878662,0.00032939315672677455,0.0001721394079013209,0.012630376239562282,0.0010475277918078226,0.002126312038197465,0.05650744835972597,0.03664326241825344,0.0007832155179559434,0.0005007898408929859,0.0007733752795339776,0.015962810954447924,0.7819327763978563,0.0001957907461556912,0.03637317802466548,0.0006936609215390324,0.005278695075168294,0.00266369681907021,0.0003261984615080841,0.00046102501101077367
SRR5898991,0.0017586513419080426,0.0012102779960092669,0.0007198685047171635,0.0011513923821006306,0.0052290567485266766,0.006136963696663214,0.02099635650015622,0.03845586967319602,0.0267730950354792,0.0002622485062342371,0.0009792632919585751,0.0021791302481156006,0.007985136939955409,0.0008174475948603021,0.07986582252652144,0.022427489556752705,0.001671579606620045,0.00019575965964260624,0.0011280619252158819,0.04347102013863552,0.6954956311198989,7.722650743878937e-05,0.02837523414185354,0.0014361653238738926,0.008768881156065436,0.0003638307534005164,0.00044106675253747824,0.0016274723716626182
SRR5898992,7.344284754980027e-05,0.0008241377750829115,0.00036847996483371553,4.19119605798644e-05,0.005384533102977673,0.005638663469980625,0.002424043131963432,0.00045265960517174855,0.0006115088033923467,0.0010419315263232168,7.353067931633827e-05,0.0006967076968105943,0.00034183769369341185,0.0005619299746113636,0.0009728817845458014,0.016849985829168163,0.0006987909879932156,0.0029322017818956296,0.009173640073224642,0.010896827060828975,0.9244580318896858,0.00037585810722811595,0.008556100857981102,0.0010463248888429593,0.00442911870122045,0.0003157418553549168,0.00048443820125192204,0.0002747397484912562
SRR5898993,0.00014296900736559065,0.0006283691610372392,7.663543157964386e-05,2.338524194335076e-05,0.007308727080440779,0.009235826378148878,0.0025904902463919233,0.0008559279179848811,0.00017916512905605803,9.491468171056072e-05,5.9296080963616626e-05,0.0006695683039404711,0.00015022322279657392,0.00010131038174546767,0.006202734170308528,0.015835042573923364,0.0002215029806692403,8.22937003619417e-05,0.00030335612594840303,0.03155388654205021,0.9181568524351642,4.426475352114489e-05,0.0013954658783252992,0.00039912536769762036,0.0033403151722068117,0.0002493741175635323,3.9183981099615694e-05,5.9793936054975395e-05
SRR5898994,0.001836281745666552,0.001227435503562522,0.0016061547427487768,0.0023835320177430824,0.00992171713787611,0.00654802820761526,0.09193532896225308,0.00347284301673983,0.005377058591100714,0.001686784463089295,0.0006164662910226374,0.001319081407953262,0.0010113773929853027,0.0007229129292127633,0.08237438034336587,0.18984010312741662,0.0026257325426834754,0.0013142567764315267,0.009008900668294146,0.013144013710364133,0.4679971040911466,0.000568864050136926,0.03770526264507218,0.003926974798910759,0.05538880527589938,0.003381368705662647,0.0013894493367020415,0.0016697815183443596
SRR5898995,0.0011993928377644937,0.0006251340173559413,0.0012184409145625885,0.0003700739612422075,0.009611113042221118,0.014129538995175316,0.018309736983339733,0.0001864900989397499,0.0033165046139764934,0.0011675903644018388,0.00011307113852898134,0.0007667743448396462,0.00035877249299028535,0.0005647000720685145,0.06053861077120721,0.013129844138443448,0.0026872732045775537,0.0013049539354023309,0.025748007197941167,0.01487804673938041,0.7700409184226622,0.00030920747959602634,0.03444019635590319,0.002683807652706042,0.01960561906554785,0.0005664697326684007,0.000623834064817694,0.0015058773617393471
SRR5898996,0.006051062547333312,0.002131127126605623,0.0063879720571486205,0.0006854013161224782,0.03487452965274645,0.0007934607399447184,0.013859908136156441,0.0019042665890653592,0.012794146336998399,0.006297378839342898,0.0008504286111009385,0.001833796756694718,0.002211587269573638,0.004503293111445066,0.12683673059911593,0.05499880511893525,0.01105638114252461,0.01130189210213276,0.2964187444480672,0.0015203639466015463,0.0923498078988025,0.005968755914497234,0.09271165680048178,0.06310486999243528,0.12900996816065818,0.0054702804968854634,0.004150801472326492,0.009922582816257196
SRR5898997,0.006917176082265596,0.0025566279100635927,0.00013134318186730913,0.004708554398317686,0.061673043861675624,0.17450273153910334,0.010013694649355247,0.7170090449942219,0.0005805292778371063,0.00032800890153775056,0.00028535509156511584,0.0001774366007409416,0.00014488961812336766,0.00014875295085467886,0.0009320211788698873,0.011044194404635319,0.000174850893925317,0.0004032171311284005,0.00037021303325671795,0.002729925230671733,0.0018726772526037128,0.000218820208085674,0.00028568915455990193,0.0001625508105017437,0.00023621091693334798,0.00021159074659265114,0.0001551958824661598,0.002025654098240019
SRR5898998,0.0005611291327600538,0.0013021000913031263,0.00011641381348124338,4.215963469534671e-05,0.003978164447554594,0.00806541520287354,0.0012085347744619699,0.00014318231597963758,0.00015223300855007915,5.653593873271694e-05,0.0006943102262601434,0.0003452474168860713,0.00039528622595504727,6.61324404713806e-05,0.008165479617564208,0.001095102777514328,0.0006570617312747104,2.597345481483658e-05,0.0003254107996826051,0.025212942935596203,0.9339655257098323,1.807953382599424e-05,0.010294020407246718,0.001098271927231144,0.0006891502102992302,0.000144116273491465,6.879970816377968e-05,0.0011132202434976169
SRR5899000,0.039038505125224165,0.012601220217629817,0.000408482472670674,0.011029554978840358,0.008571339052448999,0.008763401395453832,0.02020929248588075,0.0022719842982851087,0.002902677702613597,0.001168049529252334,0.00022639486694533563,0.0016555861878552866,0.0005776272148687069,0.0011535533964419603,0.0018039278471540872,0.007787412072762191,0.000584076969451576,0.0023317472851984264,0.005720726510415335,0.01862698107195489,0.8233722305550293,0.0007763902235464284,0.00383874242495724,0.004645044540775973,0.008136274289674617,0.003737146624616946,0.007681237264346233,0.0003803933957058914
SRR5899001,0.030583437369661803,0.0026782567453157305,0.0009477599555170826,0.05971079954068383,0.0036724825063912114,0.006021151278040523,0.022982933897733742,0.007801780073787925,0.0023973728759807906,0.001526292735355085,0.0001541346947206755,0.001918208808996242,0.00046945689006927803,0.0011066941913236525,0.09396502525351888,0.009359098307590798,0.0008639018471478395,0.00229773993068874,0.049366192048446146,0.011044498902846247,0.6330162814550626,0.000458304233503519,0.037473254703945476,0.004917767781784642,0.013149804011368055,0.0009471315317859761,0.0005695237651128141,0.0006007146636204324
SRR5899004,0.00969378706492207,0.0026878129969963777,0.0002096283989323951,0.04087378118252245,0.003666323737128003,0.00668792891605674,0.0037911015410390767,0.00010906668577527251,0.0006592380031285007,0.0003698930610395883,5.2355603386288236e-05,0.0008843927809213221,0.00014467910826153105,0.00015930266679521125,0.01270344418013603,0.0022668263830492737,0.00021624351829361579,0.0008478733578384159,0.003314653995417302,0.007682231557548149,0.8975956581919949,0.00021260284037955774,0.0015223258021195975,0.0006079562375692789,0.0025605629847279677,0.00012613705250969312,8.8978067001522e-05,0.0002652140845097299
SRR5899005,0.0036753635419728954,0.0020232160184432955,0.0009440818620787265,0.00016505357561558516,0.004239387823553617,0.006420335415937821,0.0007720855503178735,0.0023374771072811485,0.0026948652330374464,0.0012518744232268666,0.0005624279662514768,0.002995130003828853,0.0006679799070204405,0.0009536581552407829,0.029331096378390733,0.006001484366093567,0.0009057211194453355,0.0007491642653135425,0.0062927230520470195,0.023945720387825078,0.7393159947203749,0.00019586909944162883,0.1562551933166641,0.003169779618182978,0.002324034620975372,0.0006131750266881725,0.00026125124859732404,0.0009358561961535115
SRR5899006,0.0001945095133303871,0.00042124460677789223,0.008743221099117949,0.00035160723412718675,0.002986793429035505,0.006175986773058507,0.0113554517495385,0.00035065393149733595,0.0018492306027202165,0.0018045052587142227,0.00014576027614438412,0.0008606442303487427,0.00032715672910487684,0.0004283982918816481,0.0208131253394052,0.007369905605766467,0.0005802099048957507,0.0036308354221180517,0.006631385587253685,0.022192784881520555,0.8812152319968,0.0007761985275826946,0.00620440929389768,0.001529304914333968,0.010876586796122455,0.0008469071023604588,0.0004016147202830455,0.0009363361822626667
SRR5899007,0.005568825220768239,0.001190262820372733,0.0001586738160809154,0.06741331412894432,0.005527040913351418,0.0052776217815727906,0.03315715987881108,0.00023572566372578182,0.000523292130430474,0.00040163680684755787,5.2828906646689e-05,0.00044037161066530267,5.5835812691003554e-05,0.00019990862848277136,0.0032938729702651558,0.00583236502636443,0.000141065741317228,0.0003114977527845548,0.004313694341300542,0.005711855526833876,0.852028980598947,8.826437513335323e-05,0.003496048140464956,0.0003731660604926811,0.00396011746830131,0.00012003316207874617,4.079078380742256e-05,8.574993251749372e-05
SRR5899008,0.08769867585645488,0.005038203408923277,0.0004167827207780007,0.019862733264112167,0.07441914252023336,0.6421171515992444,0.04679721863754567,0.006396726186231272,0.0020930787071984716,0.0025585744498194335,0.00012891575819132112,0.0014275760212254076,0.001057731214609937,0.0005702017290522264,0.010501576193307785,0.07271690028705882,0.002426432902726112,0.0026112308145277365,0.0035613739107902406,0.00713763254708972,5.169122239397348e-05,0.0011698887541136767,0.002614311230342977,0.0012238846396908582,0.0038311866608960587,0.0003923138260738148,0.00028314780018430844,0.0008957171371840981
