SampleName,Alistipes_finegoldii,Alistipes_obesi,Alistipes_putredinis,Alistipes_shahii,Anaerotruncus_colihominis,Angelakisella_massiliensis,Bacteroides_barnesiae,Bacteroides_caecimuris,Bacteroides_coprocola,Bacteroides_dorei,Bacteroides_faecichinchillae,Bacteroides_fluxus,Bacteroides_fragilis,Bacteroides_helcogenes,Bacteroides_plebeius,Bacteroides_salanitronis,Bacteroides_salyersiae,Bacteroides_stercoris,Blautia_obeum,Butyricimonas_faecalis,Clostridiales_bacterium_CCNA10,Clostridium_phoceensis,Coprobacter_secundus,Coprococcus_comes,Eubacterium_ramulus,Eubacterium_rectale,Flavonifractor_plautii,Fournierella_massiliensis,Fusicatenibacter_saccharivorans,Lachnospiraceae_bacterium_GAM79,Mediterranea_massiliensis,Oscillibacter_sp_PEA192,Parabacteroides_sp_CT06,Paraprevotella_xylaniphila,Pseudoflavonifractor_capillosus,Roseburia_faecis,Roseburia_inulinivorans,Ruminococcus_faecis,Ruminococcus_gnavus,Ruminococcus_lactaris,Tyzzerella_nexilis
SRS015217,0.012266767220020243,0.0011091281357995077,0.017160324679630263,0.02119137964304673,0.004514467012259676,0.003367405396584662,0.00018050560634758406,0.014065892988142547,0.010998293668900507,0.004317627317660812,0.0026229985147457136,0.005567008721505182,0.001125086887041707,0.0005170938649964836,0.007261603915917325,0.00026011873323912447,0.0024641888598697236,0.002467020409148426,0.030641457103053132,0.004511887143935303,0.005957937323581319,0.0025217316830456913,0.00011149842445574454,0.007905781679064928,0.006332153417837979,0.6107898141432839,0.009349690941682236,0.0007373592402180021,0.016640347357751963,0.01859188314818232,0.0008137764435396467,0.04228463880919258,0.020853583772486924,0.0004592394901935599,0.0013817500855018757,0.015161854221698247,0.010358356861995419,0.05889874237423775,0.006796990052784557,0.005916591089594887,0.01152602361782584
SRS015264,0.04642497751051155,0.0026608295537597698,0.1864964108673876,0.014611469167430823,0.005674426800981039,0.002296811777704139,0.0012726714819623378,0.027354351730898584,0.05667442765402635,0.21808907760696777,0.004489636879041152,0.024549404471843502,0.04358645001889207,0.00043642186638497314,0.049230511940814674,0.00582777086475194,0.011284340189220391,0.0019081299002220707,0.0046757697213286615,0.016618200251872713,0.023618532252137385,0.006518811404629947,0.033725398563654356,0.005240913649327227,0.0015252630504695537,0.053792464839174374,0.018037722413718187,0.0009421624319206877,0.003962440904766896,0.004516718882686026,0.015001059175285915,0.013094339587016071,0.04834171178626302,0.0005664406643976639,0.0015373309220094572,0.0014259135923677055,0.023264455727663856,0.009091695060128599,0.0009697523891628433,0.007803531800685107,0.0028612506465328772
SRS015369,0.02221869893306936,0.004002462153877051,0.12993090588145514,0.017290666568224238,0.002465261653353712,0.0003880786608673966,0.005107537192764657,0.13956232794265638,0.0940316826584716,0.1220862382230516,0.004129800339843357,0.01690516985088722,0.014850278444907952,0.0025561469120265676,0.05448297370356722,0.0038130349582611105,0.03488657300201418,0.014541404678987738,0.01256741510030099,0.011491103001077991,0.003482913768590492,0.003711152237970452,0.0029677772097899697,0.00042345475939802594,0.0005848484941695325,0.023536137188653765,0.0036360462477093916,0.00020125507635025434,0.0003292793725091696,0.0006805969191856931,0.035632329587379635,0.02332401498585308,0.1684333162066306,0.0019954902465051942,0.0006661191686162071,0.008368443320501332,0.0009867291151063854,0.0077166620592248976,0.0046125965014924405,0.0002487482724907289,0.0011543294022073756
SRS015431,0.03123045562691472,0.005104255618767816,0.08094060157093481,0.07832714721548707,0.007839429445106056,0.004060258597111756,0.005244549918610006,0.024090363982779008,0.04020754393079011,0.026231581400396074,0.0068101578507760285,0.020345243900306006,0.009309151133607979,0.001052147068202492,0.07953969083141049,0.0016264640697497643,0.009164208256236168,0.07104329012868585,0.0245464292764446,0.008804092875163882,0.005946721836499599,0.005085158336282548,0.0035581488123036112,0.009801845521415309,0.013713322379209174,0.04212946385647139,0.0015580722258263966,0.0032337124368187692,0.03722313540450361,0.11089587474014058,0.012187482851556143,0.010141046497140507,0.019665546885136748,0.0006987660560906849,0.00287554988556752,0.09535994900826907,0.05964926090351486,0.02056628071408338,0.001773257050714771,0.0023410306930749416,0.0060793112078998054
SRS015578,0.0002313802758352874,0.00010534500873499622,0.0005669036853231764,0.0007222065590837841,0.002504468995086307,0.0015459713463587684,0.0005605051235789662,0.07154333048034292,0.01656895582962068,0.08030932239493102,0.0005319358021840644,0.007664627325498691,0.09059267373987627,0.0006580460492486859,0.04257970097923251,0.002963764040665249,0.010638058379067616,0.009570144187735124,0.022495757869451013,0.0007836430246701138,0.0039789176899977475,0.0030763457677992737,0.0003821313656003272,0.02259171866355374,0.019463837498655618,0.17353654869297744,0.0032612609381884065,0.0008994579166552913,0.015561347995703996,0.012047493608280295,0.0011147601762699693,0.009430566562675846,0.009408398050801384,0.00023958370714256396,0.0009136861985601811,0.18558598219519068,0.09089133333378105,0.04695203252892209,0.012388313828065071,0.01982293229585082,0.00531660988880284
SRS015663,0.003054797680295032,0.014375873749853453,0.19070818293514843,0.02214300539083955,0.004193047707905014,0.002815596495375859,0.004328169515337638,0.002872201228595509,0.2587177046149631,0.004304347758557044,0.0020297665421608753,0.004151746989509716,0.0021136789653948833,0.00015084211483388355,0.23165060368300633,0.002084030357122375,0.001098571372826544,0.02842814463055756,0.008227134069086428,0.022481580386368927,0.006518372077899062,0.0014390733713202754,0.002783366089297867,0.0024496508343836714,0.002617344098697175,0.021185000459345443,0.0010088586079511097,0.0026194008309995704,0.006051637996468722,0.023168144897705464,0.013137930829327463,0.0046465061102648805,0.026220060647965743,0.0003544795113328233,0.0012718511877228222,0.024985958469268914,0.020052733077814036,0.005501445678519168,0.00048458066707964426,0.02194833826850244,0.0016262401003955909
SRS015782,0.008812871054670567,0.01224855240465312,0.2383107221216535,0.07125926267179893,0.006909757737369812,0.0027700021100946085,0.0007153605826553343,0.013768792682551918,0.10829886778781608,0.00891055524416064,0.0013020454616690742,0.0017685727583573313,0.001990662571228801,0.00023528121850840327,0.07097745225775393,0.0005195128894340096,0.0053082542641453385,0.0430939339069427,0.015284341026956555,0.008938409275739481,0.006064914281954986,0.0039881450176742494,0.001777038023672871,0.009708318448729433,0.0034046667811364613,0.18330796226344503,0.0006385413710964994,0.0007661338633419584,0.02673087507644218,0.04084790864262753,0.007481259235366866,0.011120628251658118,0.013212675247787896,0.025152129002094323,0.0014257894525123514,0.004299785484841449,0.008282610321199568,0.02035760975640457,0.0009421772222025069,0.005888704032067538,0.0031789181955835413
SRS015794,0.018771807561274702,0.02535029784629242,0.34907193299443,0.014099434153966499,0.0028005899280750014,0.0004999158168393245,0.0003579572710583478,0.07197290216322909,0.03606626500929098,0.09204021278549449,0.00625391274817129,0.011700343838281582,0.0063766295070038425,0.00021448534058879975,0.02876421377158092,0.0016022394114742562,0.004846329149483471,0.17374448273408674,0.0057350743868411795,0.010568134069769758,0.0021502565661346285,0.0019456011026991293,0.0009395590516231129,0.0012088582113685905,0.0018321897788570267,0.026752456028396418,0.00435882803481021,0.0004841011487648065,0.0010923794646865333,0.013938840602118715,0.030277010266725114,0.007253214464328095,0.03790943773516201,0.00048301318998571815,0.0017971157700584382,0.0015100538008807017,0.0023675738419651872,0.000590611692553237,0.0006174776949780085,0.0009893418518359968,0.0006649192148357473
SRS015854,0.13767673647158038,0.06490890951936724,0.011588060906361459,0.012549046404470124,0.00529601965680165,0.0020851265564658383,0.0027415830853022177,0.06527448774506642,0.03708018798060819,0.026852305329396045,0.019120370390537444,0.007463450993748301,0.028165031734872965,0.0007034522280240093,0.032884296529344256,0.0003928694465275329,0.026426561126603087,0.06830127905437165,0.023604360674886863,0.00591862174216103,0.001963033056909982,0.004002685087235616,0.0001697224380721139,0.007305516206914674,0.007366642518537131,0.11488433060688273,0.0006482449430401895,0.0014362391082520089,0.007801507214591341,0.12134004487013433,0.0060709977394745925,0.006371723049995199,0.004281991069021005,0.0005042119147284888,0.002242496275376328,0.08572879979161688,0.02383198011327322,0.00784764523747603,0.000643903377113063,0.013387964091192011,0.0031375637136662696
SRS015960,0.041119211255485254,0.039620051757577386,0.2925002967883075,0.028985850286565366,0.0070207294175713315,0.0009872863497251071,0.0002881436419777177,0.06926843930291311,0.04080785092664715,0.12951216695867088,0.009660018134871875,0.008953837903220276,0.07018172927792395,0.0016953301336241017,0.016934242938030968,0.0007093777857221319,0.008961149456553037,0.1264646729409239,0.0015735301432552075,0.01490321807916194,0.005013565339675889,0.002275061427897084,0.0019728632405182026,0.0015182550502633907,0.001631781980738746,0.004926151760350162,0.0007064842983824556,0.0005514676201717414,0.0027267513673090594,0.002621623594675306,0.004432052483298326,0.009475034871692826,0.04150408489968116,0.00029720553610756994,0.0014480051741433005,0.0010559241414585005,0.0013728334339086238,0.004393961150510357,0.0002429240017854743,0.00026141507460532585,0.0014254200740982039
SRS016018,0.0931165350710377,0.006962612562430463,0.35397917910040066,0.1059235988390005,0.0024981665816237305,0.0011179713948006895,0.0005102076088667367,0.01832660794591147,0.013816276192692706,0.2381134613710703,0.0038075170650376405,0.005801357528699223,0.00995486367706261,0.0012391777460096605,0.0160378554585778,0.0007838085708218652,0.008608307877812164,0.03730848549783249,0.004111503647091131,0.014793523304897166,0.0019354405034974584,0.0009836490651034648,0.0010969542402313806,0.00039766379702796455,0.00034276090573145447,0.010295849108396423,0.0004908933594043428,0.0004597823268955769,0.000825588735348466,0.014146443783420599,0.005727773784637163,0.008945632399210755,0.006558181888910421,0.0006763200331615346,0.0005197451213681338,0.002196117120486529,0.0056967624685373254,0.000719680215412822,0.0003240441261644079,0.00020872742100520468,0.0006409725543717344
SRS016056,0.00915317964691823,0.0017123421786845335,0.058312794830221525,0.005255914050738217,0.001048419571490138,0.0002591079474179571,0.0013273226617683816,0.01218171898147725,0.014726560577022532,0.037973164109829,0.002978736280403781,0.007532406417650393,0.0027611475457619615,0.0023299529579699895,0.03107600439121239,0.0008018317172296893,0.005735329914447348,0.73159305411302,0.0005213540580401151,0.008631499757681502,0.00045145304740933876,0.001650208803988822,0.00016917136467984635,0.00011271294364968038,0.0002546445683519089,0.005048032277765668,0.0032145584181887555,0.00010389320138481765,0.0003812770932840873,0.0013090091272295694,0.020800849167639423,0.004552227038797803,0.02280565703153645,0.0006688359628280924,0.00021645636224629854,0.00034552567731919976,0.001310704763663881,0.00026850472604470215,0.00011114003928479843,0.00010986714365406476,0.00020342953206777984
SRS016095,0.013269484170730504,0.04395042643332261,0.20946371508933628,0.006184928364971634,0.003924006362986537,0.0018006666951086777,0.0007196313059364932,0.02386977939042409,0.06502121646367019,0.027047723757052465,0.0052994830346614836,0.00617712540179759,0.05931525434958046,0.0005106166778025568,0.024967527350817777,0.0010486954490282227,0.012392311673245237,0.009055724916797911,0.00833085760397078,0.001488252376326436,0.003699977184896857,0.00217895748200672,0.001286691396195366,0.006560099284751981,0.005288125940519662,0.015581278254732803,0.0006249546676364477,0.0018561434331962115,0.03666276276611343,0.10716588240425803,0.010462172585732434,0.005833214820218723,0.19631811151333706,0.001808139633265583,0.002358563659705114,0.005202840221130026,0.019785821744310247,0.046297641508983245,0.001160270178587058,0.0017326779258136325,0.004298246527041506
SRS016203,0.08722340397466345,0.08195876490697775,0.2270065933154202,0.07344035131462812,0.0018106972632650855,0.0036940449908657753,0.0005639244959101138,0.026827336200047375,0.0220827916535152,0.021186993421981277,0.0018502992999546606,0.009137714421597226,0.0056827453413614785,0.0007388488489699825,0.026158996066991638,0.00028753755632125765,0.00629711744364702,0.04813345102950684,0.012898974274078987,0.004908787780590942,0.007770807443400149,0.004529424117967244,0.0009362804670019692,0.007853297529684,0.0042422127723387775,0.20782333448438653,0.0007703046864223652,0.0018741858038129964,0.018522210885953985,0.0050147298790377565,0.025875433619482795,0.009304621961224354,0.004730249025462566,0.00136453501129178,0.0018525159511230932,0.012350404961676586,0.009773190480136524,0.008280669028003956,0.0008145267722552877,0.001004683102593233,0.0034230084164497006
SRS016267,0.005234528964944205,0.005453589482514263,0.02274029224144856,0.017235550557698553,0.00037067103364548694,8.162312910137396e-05,0.00024370821059611455,0.11098567034415717,0.04609742475127708,0.008434051364329212,0.0014532468528653138,0.004865277195051973,0.5064445036632834,0.0005714679477348204,0.011299363745520812,0.0004601482632154594,0.004527879331029617,0.059572692640469195,0.0017074105679406456,0.0062959364886402865,0.002714682828473255,0.0014754839252468196,0.00023136228400588452,0.0010274786582945249,0.00019015570648523624,0.0002377909276926184,0.0033103698694447493,4.276558739817419e-05,0.001828635537059837,0.002628614307167788,0.0016210528711433532,0.001857408057642509,0.14968585334380782,0.00010946773875177743,6.179536088377179e-05,0.0037764950082838527,0.002136510506374048,0.0002739171560060877,0.009027349748256813,0.00017218460576030805,0.0035155891963572707
SRS016335,0.06596584415511171,0.02347188624831884,0.21592182625727693,0.03292829783305822,0.012376103501497008,0.0042859241406979255,0.0010086033194927565,0.09391130288087028,0.013674615788897703,0.026245587542261167,0.0035606524079372652,0.003804416878800331,0.010601679295699986,0.0017199293864251085,0.022202205061887057,0.0010512984434703305,0.003083607257187397,0.13687628973100469,0.00984974363162686,0.016829258278523215,0.00731675113371812,0.0035425034962847874,0.0006641959961581241,0.004008312072048758,0.0034168314185879147,0.03483863933350978,0.0007583973141690618,0.0022872035386621572,0.012995770307081895,0.1477266359172136,0.006289293505139977,0.008079241204377934,0.02311234116798493,0.0005568045678041113,0.0015579659342913111,0.003256340967164326,0.03017329728546767,0.006162646159011579,0.0005864652521057376,0.0008983320621326202,0.002402959327040818
SRS016495,0.05482395599880814,0.0073199867160942565,0.07444893875864984,0.008375952334592084,0.050040844610344956,0.018546634958157195,0.00026378437013591354,0.10081676623870722,0.006258763952636936,0.008754937340872666,0.0008190097505318113,0.010580384117612366,0.07062457885538663,0.0016726754470207871,0.02662093686576838,0.0009735633560931579,0.010003888395657511,0.007547955571342061,0.05819756882082528,0.004044242221190906,0.024557085809788833,0.00750567728852155,0.0001474064308471429,0.021777542625997775,0.017530119107613325,0.10778136193997225,0.007671803392666895,0.003916041228049154,0.03886319785721495,0.02712218691068219,0.002537148386317443,0.01966585925059263,0.03210070242091203,0.0003140807807141281,0.005850188135862892,0.056326567223031594,0.021158458779943292,0.038494801873330924,0.009220683712445362,0.007135591121131565,0.029588127043936062
SRS016517,0.0863003954687703,0.008330489510504909,0.10494988247439645,0.010441268105433584,0.07795286025653535,0.027420733536382646,0.0002557804847194208,0.06863691917144477,0.006497392435837734,0.0062212166117626005,0.0006725864491445753,0.008328582553876298,0.04997487645180452,0.0010293942476734279,0.01692011421806298,0.0006634131970873749,0.007661048874665915,0.004873498777764715,0.038358408747419644,0.004225071848208227,0.03869987331376722,0.013476595984746048,0.00012001342634311464,0.016009371589254733,0.013767009487894359,0.08476801630289263,0.01928060234595837,0.00787275550478292,0.03773088910611847,0.027545648904008405,0.002750747848859977,0.04423690473763366,0.024561416063864864,0.0002498905483150236,0.00963858885371281,0.04485578873802431,0.02043155636416895,0.026946680316585692,0.006770504910422996,0.005044587221596266,0.025528625009553604
SRS016753,0.005525730852521504,0.0018880589848871956,0.003003780652599506,0.08887024711461211,0.0007822332664374476,0.0005713743296939387,0.0053372576865938215,0.20497611018399534,0.01686892474820953,0.13202181644836763,0.0040448965448090955,0.0048355690055915624,0.038474950496879906,0.00046393744052849344,0.05430189925318426,0.005866800905119306,0.198728813272432,0.1024162353846216,0.009533812309331566,0.0227953000241304,0.0013895863526724673,0.000179765618395154,0.004083694749598153,0.0003541642924576057,0.0002374325291347642,0.008576023993449321,0.0036128750623452954,0.00035808740452960387,0.000846548768362197,0.0010288586717422817,0.0067462230487792575,0.006241890587136982,0.028738524434500444,0.001882933146304392,0.0002924421463634158,0.000431795657469869,0.022132626783065826,0.005923605659400666,0.0027959057808161136,0.0020932768756757995,0.000745989533254225
SRS016954,0.006591767988041124,0.01712668804757188,0.15611622528922883,0.06105203987759578,0.000855956362870837,0.0012309016495990913,0.0019458587391930225,0.09502752241306567,0.029826819450376484,0.03301693030031889,0.0026189039304348105,0.018571292225260754,0.003869546228385391,0.0020127682301649226,0.022949030911349436,0.0023462850489087985,0.006013209816222543,0.35594772221186677,0.008352868393604718,0.0013685874616132365,0.002759042385691793,0.0006548789700348641,0.0006880879923637359,0.0030411392379512702,0.0016974189819915274,0.07125322516128853,0.00022975664164534484,0.0008538529219772056,0.00401935409745897,0.006240603789657873,0.010823506049808996,0.0033610896859249837,0.01982583107486381,0.0013397310366459589,0.0003577759686116446,0.004371851711777194,0.0339317259903336,0.00398398194160832,0.00022214958559742907,0.001884648103895025,0.0016194240951988945
SRS016989,0.16405697568136307,0.007566677062284059,0.0047389553118141635,0.005738442952470849,0.0010769314038305258,0.0003154878417725246,0.0013324871019220748,0.17730282223167315,0.07621165771140374,0.12787154611732363,0.0036008547538114916,0.05134566054903982,0.0033375607379688864,0.0007771430823228239,0.0668838808248518,0.0028403451110817434,0.03410677986626453,0.03029506858653624,0.009713446290472341,0.042843437361440785,0.005532399720669009,0.0012332783932364304,0.0017661384330597374,0.0014959696246216662,0.0027452111602853137,0.02141103461190734,0.000993774404118521,0.00030353078176207705,0.002568051226331709,0.03548903387372515,0.014123008864903492,0.0019865373703892232,0.02621336332249113,0.002807638628927571,0.00032182048364220843,0.051390119646715006,0.01088255444344303,0.004679380988676479,0.00014925860375161916,0.0012288490967088221,0.0007228857409859965
SRS017103,0.014654374622467091,0.029171586480330487,0.17029022963674523,0.05372936317386072,0.0005990776280726015,0.0004951407525644882,0.0006070524252182074,0.015415084451231869,0.057220186055143965,0.11071779861583783,0.001796524667418601,0.004634773005865786,0.002631248588842248,0.0006872865083567223,0.026181433052664717,0.00042700099422072926,0.00932292258493509,0.35680978946441727,0.004604839820190219,0.0066075329872051225,0.0016072755790571152,0.0006959019769365834,0.005860678046389317,0.0011589159162836576,0.0005158981435563272,0.030813551128810967,0.00017610429256184094,0.0003332187963175159,0.00930560517251455,0.02532610522766226,0.008215880739123578,0.007946275506946486,0.0326365899641345,0.00044846791680061966,0.0005258195074204443,0.0008654715421399427,0.0033744720387302246,0.0024757830163389077,0.00031066601402400144,0.0002699293357332297,0.0005341446229291019
SRS017191,0.040944271743356686,0.05103780928232518,0.11726129911940747,0.016940888312933583,0.0015225648854503425,0.000753582741598975,0.0022099307903357605,0.07869191511990493,0.06104774976752984,0.1997647862776086,0.0069406384721846116,0.009023056695599505,0.01969653620934424,7.86176386094667e-05,0.041270351692475817,0.001473798975610097,0.013874008174194749,0.009948412766345182,0.016859661238723678,0.009841544049374212,0.0026218615016391925,0.0038910104478526238,0.0003312525934894601,0.0023455890523788577,0.0022023229470430937,0.05536496861779673,0.0007579939017461358,0.0004644684064071991,0.0030787313336542166,0.14647782029751247,0.004279527982487563,0.008533743772837474,0.031149085272550562,0.00041516693529007967,0.001207418950716655,0.012299951561755958,0.006402755980346522,0.004824276706522093,0.00559506187007041,0.0049515730038484605,0.0036239949111411475
SRS017247,0.03798088566188934,0.009077246145214705,0.13085893498332207,0.021158071055041132,0.0008850754451581545,0.0003285747239243474,0.0010712100516989476,0.2573981068017891,0.013149043759527104,0.07102264563920936,0.0035631714092428496,0.016704983025716325,0.03172101148598302,0.0009332872364828122,0.04154331209565722,0.00896589055516639,0.010345778764630813,0.247840069812922,0.004089805501098779,0.01918683091443948,0.0011801312984461652,0.0009681217202508632,0.00040325797924384304,0.000647024744043645,0.00034504657882668033,0.007616850218546515,0.00045173584754446146,0.00037438146345386845,0.00106170192140662,0.00210079458220116,0.010436530522008675,0.022929352652347735,0.018829542692371772,0.0003326477510956003,0.0002904349584585088,0.0005434305993208799,0.0008126646074320775,0.0021449081224813637,0.00011495091863625618,0.00012966644210035506,0.0004628893116689356
SRS017307,0.04836081429786144,0.007942270080950022,0.12255694225459174,0.23720385832640645,0.004140346308827508,0.0018676682307400335,0.0010077003842125984,0.05831265871036601,0.019414232581870857,0.020314438539414857,0.005060326348062022,0.006598113311566263,0.0036830207376387695,0.0006259312428726628,0.011154575647357987,0.0005616526182096787,0.017344811031684053,0.011189912853570641,0.014802703642511086,0.035756982174868786,0.0055216445155946365,0.004267286232136405,0.008706262775151696,0.007464134935258845,0.00269580195908665,0.02919816939550389,0.0008558986254205272,0.001815998488808473,0.004037325247944129,0.07317525893235272,0.06622815108383509,0.005566074409143765,0.023994250326698666,0.112252688256823,0.001948952289027495,0.003914409512840253,0.008290175093226455,0.006286723097253366,0.00031877046230037887,0.001315094975277042,0.004247970062733223
SRS017433,0.004011948793248556,0.0009338499278954456,0.176818337257356,0.027776782818255158,0.0009501905805164269,0.00020035943881756168,0.005180448665833908,0.014677160904591985,0.010441778008913185,0.013999238914626566,0.001040331965833334,0.005147794197611794,0.02508570427026947,0.0001895215698164174,0.40444463526702845,0.0013132603396197094,0.0033378324647428607,0.13316582755113807,0.007440448530530929,0.004367478083477623,0.005419527596102628,0.0006551957218812328,0.0015507933889667078,0.0028788951017452223,0.000954493796799471,0.01373060412764739,0.0013181507867335357,0.00010994515029643722,0.0041149875881096075,0.021999273567952348,0.014660727252041149,0.004496445169732279,0.01850770194819716,0.02447005188071476,0.00021989721780151677,0.013654011212290531,0.0252198863812272,0.004003630298268129,0.0008001333073416798,0.00016987136045924648,0.000542847595568192
SRS017521,0.013407093270506225,0.030312961549998574,0.00147434583045136,0.009910107641749164,0.02167450410012392,0.0027079959071222006,0.0006543513791623265,0.08093161187197054,0.0067195187898733315,0.042535982076281675,0.0008908726719878557,0.022379320181669524,0.22682606084283324,0.0023489573272567395,0.014821649647065418,0.001484340392640987,0.005509624449267784,0.19140048753951924,0.06172540565176634,0.004084907133621377,0.011346293971677024,0.01168971389809477,0.0009823820119280748,0.002185740194075992,0.009253780027252016,0.03074867173498926,0.037535608015116316,0.0011199806577613985,0.009309274417055527,0.0047176835102835,0.018097446242160527,0.04285929918312804,0.030550168620633346,0.00106495070462428,0.0028444970902326535,0.0087351756193989,0.004588109876910121,0.010278159928716231,0.011939017032202,0.0014337539147187372,0.006920195094173274
SRS017701,0.0040549584811966225,0.021737450715828815,0.07704789772788663,0.03659509735262488,0.0024256413548691563,0.0008395032582993789,0.0025541861932478213,0.018678434147863587,0.05072311263253268,0.11887598481693232,0.0029470574604575045,0.0050866699952512385,0.008864559033451262,0.0013071634568948968,0.011148952584506088,0.0044011194113791514,0.05314648398504161,0.04558729075316817,0.003210197713980865,0.03940681278887825,0.0015026494085807042,0.0007288617284869036,0.002155063114941322,0.002827364091183652,0.0009584993066911274,0.041581436668460564,0.00013723242103295345,0.0003668892320032481,0.0018132839285011026,0.003503005225434826,0.009637194780123447,0.002264502443623532,0.07206986492467085,0.34304216242282837,0.00035532431907489147,0.0009154019883838982,0.0035699806345706347,0.0027080160302924636,0.00024111212814352566,0.00023416006916464658,0.0007494212695164344
SRS017821,0.005687843975532066,0.03883121123943359,0.11167499069070823,0.0354852071482155,0.0013807347012203095,0.001478521803191903,0.000995839604496409,0.019513168934391843,0.012568213084264052,0.16069891353661844,0.00518425303330154,0.007311270160333824,0.006087263708260886,0.0010288642342166177,0.018933836812477844,0.0026817885188790387,0.00904916147347963,0.33914075451804276,0.0062274997393849865,0.010979245493722003,0.003315929974012516,0.002027928884290283,0.001673679943266022,0.002131911800927226,0.0014404414014666587,0.008747650494202258,0.00022218103446490167,0.000737386354326641,0.0025748982039606842,0.02878244059805235,0.0049191331890607376,0.003157076997157507,0.005159074154084821,0.08608785387576334,0.0010060471949422602,0.042317298561248905,0.007553073291603372,0.0013181783415214326,0.00012418845701221164,0.0005390556375936537,0.001225989200870733
SRS018133,0.003837223848212389,0.000625606392262585,0.5106214784352731,0.08080900110243983,4.5319728891465784e-05,5.0652882058819914e-05,0.0018648035964892243,0.07044423681938415,0.03267240297599212,0.20497930925401572,0.0009662228656842523,0.0012166203852320005,0.0017269396631755787,0.0003555290568508347,0.021339329436653922,0.0005853397956046123,0.00797694153573725,0.042805727990060244,0.0009206333997972675,0.0037102128222012147,0.00016761353792526105,4.202580872794679e-05,0.000649959078637907,4.2455173202499326e-05,0.00010321847834960412,0.00024556728705914054,5.053866040058921e-05,6.280746891283816e-05,6.141155002710153e-05,0.0010702562626460563,0.0011848202471024332,0.00022437585226545064,0.005481185916191561,0.0006485758939402301,5.672731623084464e-05,0.0002899310567210176,0.0015766471528820866,7.557684486588077e-05,0.00036067324447294817,1.8368470507013366e-05,3.3732712914974716e-05
SRS018313,0.0427287622587634,0.026376578182272722,0.003712119328370019,0.020293258125043085,0.002243619717351426,0.0014093172775290156,0.0009848523712933394,0.10378505816385168,0.003414230630748891,0.0036328479430787716,0.009078208080365469,0.002513649735804045,0.2845303102761663,0.0007192975554285273,0.12096242382066068,0.0009948696313928898,0.020006851719586508,0.001962866827768603,0.021866608898699028,0.017044383157115907,0.006536407937527037,0.002187234864471289,0.0004139231065913868,0.005494681589627753,0.002718516012326468,0.044359713327073294,0.0018252095663249777,0.0005106367209725853,0.007578073670878328,0.008409111744092599,0.0025411387260163487,0.03635543842484166,0.1420089466893701,0.0020679461976632106,0.0012078517700766231,0.0014286865594424756,0.003346924623126049,0.02483450583388907,0.002718401680123289,0.011978407598220714,0.003218129656054506
SRS018351,0.03509234490054461,0.14636084455662268,0.00540967688057336,0.3276706051814208,0.013110484927797398,0.002562101577411004,0.000983754108413259,0.1684008490294696,0.029644905013674165,0.021272855056162575,0.0026030050288756326,0.00528724672616998,0.00835401913270363,0.00010964428519759866,0.057266293932380447,0.00037540243999202924,0.00282831575567693,0.008182914118993507,0.029415937105676655,0.014781806037375264,0.016101391202456093,0.0020723473233966623,0.0005676858041346952,0.003694241156640317,0.0037100053391020365,0.007844688739364804,0.0008526111762069085,0.0020134653231876497,0.001918122799957565,0.006523741622420424,0.0037145455191760655,0.010399515654680636,0.018292550006739364,0.0005728242190275645,0.001851854471489033,0.006263231473822509,0.005476834219267194,0.02587061835510642,0.0002585350859556793,0.0009216009204427148,0.001366583792294411
SRS018427,0.033098177483822246,0.037117045769100174,0.1615748237925098,0.02714326508559408,0.013917334201697015,0.00601782445453096,0.0014860122622620258,0.07458476158432951,0.08190298743513372,0.040889034809084984,0.008216090220717781,0.02978532091296428,0.0036945685947779878,0.0004025158051141019,0.05546631537979175,0.006789349506547082,0.019467351498525076,0.01832406699955565,0.041897487104472164,0.038178208901979295,0.005383175401737081,0.006510996143262975,0.00024640496827525016,0.007948848718131727,0.0025122190736589518,0.13004250875115508,0.0021646571339260026,0.0020844616618295913,0.01293422764208915,0.01262420122682604,0.029233511416708727,0.02999386416207571,0.008155582907036133,0.0011933229098349167,0.0023232674241808427,0.003802524750824133,0.007351141995439312,0.01696351858928389,0.0007636253865370037,0.01117250598808022,0.0066428919465975666
SRS018575,0.022614494361340158,0.0185320335772129,0.002554184616994956,0.010987805097715067,0.0023935865773355037,0.0009441559414855073,0.0007971568316345592,0.05229009874185975,0.030595458314788507,0.6395399730477926,0.0019783670428903458,0.0022535029861676377,0.010378221241897322,0.000828272099616341,0.041259919720773086,0.0006226752921494024,0.004045528789432767,0.017436755804737303,0.005253410881452427,0.013789240548974676,0.0019441183612125786,0.0007435447747906633,0.0009256510520572608,0.0016024454759865426,0.0008914075886154013,0.010654865513132706,0.0028718221550520892,0.0005351292806597932,0.0019590710462568384,0.006599598837706764,0.000674006612589384,0.011753468134922904,0.05991943003581653,0.0006766985564178753,0.0004619424468402737,0.008438300077990495,0.005705247625882004,0.003774940947911346,0.000163569731672361,0.00032970104154392857,0.0002801991866912217
